Id,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,stat_inf_class,clustering,eigencentrality
6941,1,55,41,0,41,41,0,41,0,0,0,0,0.035354,0,0.001415,10,14,0.107927,0.181605
3621,1,2174,18,7,25,18,7,25,8,0.260117,0.30609,10950.6597,0.028831,0.016782,0.000134,1,225,0.05,0.055359
2529,1,2953,31,59,90,31,59,90,8,0.303707,0.344937,53770.71916,0.024415,0.039888,0.000166,1,41,0.031336,0.050859
7119,1,1210,15,0,15,15,0,15,0,0,0,0,0.023473,0,0.000194,1,202,0.052381,0.070687
2345,1,54,153,14,167,153,14,167,5,0.455556,0.603252,39120.9378,0.123097,0.007223,0.003195,1,25,0.030914,0.757326
3997,1,2426,8,8,16,8,8,16,9,0.253132,0.275174,16189.15581,0.013115,0.002234,0.000085,1,206,0.066667,0.030575
4161,1,1752,11,4,15,11,4,15,8,0.247352,0.268437,2256.371828,0.027013,0.004968,0.000108,7,133,0.052381,0.035575
1175,1,3842,15,31,46,15,31,46,9,0.255697,0.29133,15901.22341,0.019276,0.028839,0.000092,10,242,0.064734,0.018975
24,1,4852,0,122,122,0,122,122,10,0.340516,0.374786,0,0,0.098937,0.000056,10,87,0.0252,0
208,1,4851,2,20,22,2,20,22,9,0.294336,0.330553,888.459433,0.008302,0.028313,0.000056,1,132,0.041126,0.001795
2625,1,4129,3,0,3,3,0,3,0,0,0,0,0.004408,0,0.000083,9,60,0.166667,0.002651
100,1,4849,1,15,16,1,15,16,8,0.299071,0.322949,189.126443,0.003365,0.006313,0.000056,10,172,0,0.000757
2609,1,4096,4,4,8,4,4,8,11,0.211068,0.226249,140.882896,0.00667,0.001543,0.000063,10,223,0.107143,0.00388
3278,1,2952,14,23,37,14,23,37,8,0.300671,0.330688,9948.223625,0.015948,0.021518,0.000101,1,30,0.105105,0.029394
3495,1,2004,6,5,11,6,5,11,8,0.31207,0.345076,11662.79422,0.020389,0.016109,0.000081,7,21,0.136364,0.059435
3166,1,2632,7,4,11,7,4,11,9,0.274262,0.306426,8325.928037,0.021147,0.006575,0.000077,9,151,0.036364,0.034196
453,1,4847,1,1,2,1,1,2,10,0.24847,0.263517,0,0.003365,0.00219,0.000056,10,87,0.5,0.000757
1961,1,1096,21,12,33,21,12,33,7,0.283276,0.331678,12837.34859,0.02235,0.017754,0.000191,9,95,0.05303,0.063583
5337,1,1240,20,7,27,20,7,27,7,0.275785,0.312708,5040.924543,0.013255,0.003945,0.000182,7,183,0.011396,0.039347
3285,1,1785,77,106,183,77,106,183,7,0.326172,0.382202,159649.0052,0.07653,0.093939,0.000897,5,26,0.011109,0.169161
446,1,4846,1,5,6,1,5,6,9,0.254836,0.274599,9.878452,0.003365,0.002795,0.000056,3,81,0,0.000757
3617,1,4843,1,0,1,1,0,1,0,0,0,0,0.003365,0,0.000056,10,87,0,0.000757
938,1,4842,1,22,23,1,22,23,7,0.324397,0.354773,62.184495,0.003365,0.041568,0.000056,10,36,0.116601,0.000757
1836,1,3743,4,12,16,4,12,16,9,0.292864,0.328998,2371.126984,0.013221,0.029263,0.000065,9,99,0.066667,0.012459
3589,1,2635,5,0,5,5,0,5,0,0,0,0,0.004296,0,0.000197,5,131,0.05,0.004467
345,1,4841,1,9,10,1,9,10,7,0.284189,0.304448,35.167901,0.003365,0.010092,0.000056,2,243,0.1,0.000757
5396,1,579,21,7,28,21,7,28,7,0.301538,0.365914,15331.47772,0.068793,0.00225,0.000291,5,244,0.046296,0.224063
5073,1,885,11,2,13,11,2,13,2,0.625,0.7,240.844467,0.021583,0.002631,0.000168,10,75,0.057692,0.069818
1625,1,4840,2,3,5,2,3,5,9,0.237352,0.258281,26.449435,0.003777,0.003141,0.000058,10,99,0.05,0.001625
3290,1,2978,15,17,32,15,17,32,9,0.295255,0.325532,21997.64745,0.030442,0.010176,0.000142,1,129,0.018145,0.043123
6808,1,667,55,20,75,55,20,75,7,0.295139,0.350093,49123.19225,0.047512,0.023439,0.000741,10,193,0.029009,0.186501
2740,1,2795,80,113,193,80,113,193,9,0.332925,0.395125,124459.815,0.07361,0.111641,0.000688,9,27,0.014303,0.128832
1948,1,3180,4,4,8,4,4,8,9,0.235402,0.254873,768.092155,0.014081,0.004631,0.000064,10,158,0.071429,0.014884
56,1,4830,2,12,14,2,12,14,8,0.299845,0.324499,190.191074,0.006457,0.015821,0.000057,10,166,0.06044,0.001607
1576,1,4661,5,9,14,5,9,14,10,0.216056,0.247896,2298.41646,0.004661,0.00675,0.00008,1,78,0.049451,0.004669
2761,1,3800,2,0,2,2,0,2,0,0,0,0,0.003528,0,0.000061,7,94,0,0.002025
5100,1,995,42,8,50,42,8,50,8,0.26572,0.312684,30527.42178,0.04964,0.013196,0.000508,10,35,0.057143,0.225205
5693,1,328,19,2,21,19,2,21,4,0.470588,0.572917,843.833994,0.017921,0.001048,0.00039,10,215,0.097619,0.095995
788,1,2151,9,9,18,9,9,18,8,0.235189,0.255173,7068.662843,0.011434,0.00544,0.000118,9,95,0.035948,0.021536
6357,1,449,68,30,98,68,30,98,6,0.348387,0.418107,56807.42726,0.063362,0.031896,0.000956,10,156,0.020198,0.24525
26,1,4839,1,90,91,1,90,91,9,0.338601,0.371343,390.332567,0.003365,0.090908,0.000056,9,180,0.036874,0.000757
4191,1,1205,47,27,74,47,27,74,10,0.246955,0.292043,33832.47582,0.05985,0.021543,0.000472,9,28,0.025916,0.135213
2853,1,3425,3,3,6,3,3,6,8,0.248625,0.270901,632.478944,0.01839,0.005289,0.000069,3,153,0.133333,0.020963
4098,1,1863,12,12,24,12,12,24,7,0.338475,0.37223,9480.160647,0.027707,0.029039,0.000088,9,47,0.061594,0.038933
5093,1,2948,3,0,3,3,0,3,0,0,0,0,0.004838,0,0.000066,9,209,0,0.007004
5758,1,1371,6,3,9,6,3,9,6,0.303356,0.34469,323.953253,0.011703,0.008839,0.000105,10,80,0.097222,0.018928
4681,1,349,34,7,41,34,7,41,6,0.335812,0.378598,39612.5221,0.057515,0.012885,0.000666,4,85,0.053049,0.258629
5969,1,289,93,15,108,93,15,108,7,0.356667,0.450334,46607.5952,0.094336,0.012553,0.001833,9,86,0.028557,0.506789
372,1,4690,6,87,93,6,87,93,8,0.343705,0.381427,12292.23733,0.007467,0.07937,0.000079,10,11,0.032842,0.005127
2403,1,2858,10,24,34,10,24,34,8,0.285515,0.316133,9067.36785,0.018635,0.03759,0.000083,9,224,0.109626,0.016901
2186,1,3151,23,42,65,23,42,65,7,0.33366,0.367575,66000.79232,0.03292,0.03205,0.000145,1,149,0.022356,0.04619
2062,1,3372,2,6,8,2,6,8,9,0.254512,0.276133,6820.290579,0.018304,0.004334,0.00006,9,63,0.035714,0.020112
4866,1,2027,3,2,5,3,2,5,6,0.302387,0.341301,694.553961,0.003611,0.007822,0.000086,10,188,0.1,0.004457
1438,1,4808,1,1,2,1,1,2,8,0.240506,0.263443,2.252814,0.003365,0.000952,0.000056,14,87,0,0.000757
3320,1,2073,32,32,64,32,32,64,8,0.302939,0.342784,43864.75044,0.042316,0.036067,0.000296,10,119,0.034226,0.08234
4673,1,2558,4,1,5,4,1,5,3,0.5,0.611111,55.444423,0.008405,0.000688,0.000068,10,127,0.1,0.017173
778,1,4807,3,10,13,3,10,13,9,0.275376,0.302075,3214.493993,0.004115,0.009983,0.000061,1,205,0.108974,0.002657
6812,1,450,30,10,40,30,10,40,7,0.314909,0.360569,25342.55113,0.041153,0.02222,0.00043,10,101,0.085256,0.144347
2332,1,3176,6,10,16,6,10,16,10,0.231208,0.263938,3778.666502,0.021276,0.004187,0.000114,11,240,0.070833,0.025259
3991,1,1462,29,21,50,29,21,50,10,0.315127,0.347728,33605.45033,0.04972,0.02545,0.000217,9,79,0.060816,0.099056
5644,1,4806,1,0,1,1,0,1,0,0,0,0,0.003365,0,0.000056,10,87,0,0.000757
5899,1,989,10,2,12,10,2,12,6,0.293578,0.348958,5273.135251,0.008534,0.000463,0.000206,10,153,0.037879,0.067565
4876,1,908,10,5,15,10,5,15,7,0.319564,0.356495,17462.30263,0.037782,0.018395,0.000172,7,172,0.052381,0.057352
1869,1,3465,31,81,112,31,81,112,7,0.33708,0.375982,64699.98029,0.04403,0.078781,0.000212,10,181,0.021477,0.05593
3999,1,3062,4,3,7,4,3,7,7,0.269181,0.289629,1174.756706,0.004539,0.004801,0.000083,10,151,0.142857,0.005437
5163,1,420,4,0,4,4,0,4,0,0,0,0,0.005333,0,0.000123,10,99,0.166667,0.02762
4444,1,1367,59,32,91,59,32,91,9,0.281971,0.333674,55696.31774,0.042419,0.027667,0.000769,7,189,0.02442,0.141437
2314,1,4805,2,16,18,2,16,18,8,0.283383,0.306194,1465.124546,0.003395,0.008544,0.00008,3,60,0.019608,0.001514
2419,1,4231,7,8,15,7,8,15,10,0.220139,0.243176,7247.231557,0.005663,0.006516,0.000165,14,42,0.028571,0.006042
4239,1,3451,3,2,5,3,2,5,8,0.196046,0.216312,382.117495,0.018406,0.000495,0.000075,10,188,0.05,0.021767
1877,1,2774,3,12,15,3,12,15,9,0.280254,0.311623,4820.58013,0.005419,0.01139,0.000081,1,210,0.028571,0.00907
792,1,4549,18,128,146,18,128,146,6,0.379277,0.419268,41120.74089,0.02068,0.123336,0.000098,9,77,0.028862,0.016473
6950,1,4802,1,0,1,1,0,1,0,0,0,0,0.003365,0,0.000056,10,87,0,0.000757
5792,1,389,10,2,12,10,2,12,2,0.75,0.833333,4497.079785,0.010702,0.000306,0.000266,10,188,0.037879,0.11812
6482,1,360,28,7,35,28,7,35,6,0.30914,0.352367,34558.98709,0.034606,0.011049,0.000448,4,166,0.042017,0.12815
795,1,4801,1,12,13,1,12,13,7,0.313537,0.339713,103.953134,0.003365,0.010563,0.000056,3,221,0.070513,0.000757
5906,1,574,11,2,13,11,2,13,4,0.454545,0.516667,1029.075837,0.008359,0.001032,0.000204,1,161,0.044872,0.03994
6150,1,333,28,4,32,28,4,32,5,0.363636,0.447619,4080.076934,0.020501,0.001206,0.000398,1,155,0.084677,0.117313
2887,1,2982,45,89,134,45,89,134,8,0.335991,0.381207,97231.82095,0.041788,0.07451,0.000279,1,163,0.020536,0.075167
2426,1,3249,8,21,29,8,21,29,8,0.303043,0.337025,6563.962349,0.030263,0.036276,0.000067,10,246,0.098522,0.028135
4129,1,2036,4,4,8,4,4,8,7,0.29496,0.330365,3290.866115,0.012653,0.013049,0.000077,10,115,0.035714,0.020118
1240,1,4521,2,8,10,2,8,10,8,0.246847,0.270219,217.12138,0.004181,0.004333,0.000058,2,129,0.044444,0.001911
5446,1,678,22,8,30,22,8,30,7,0.323442,0.39183,14845.11417,0.017963,0.008015,0.000443,1,92,0.025287,0.135965
5447,1,801,4,1,5,4,1,5,6,0.300532,0.336947,913.384826,0.011482,0.007372,0.000108,8,87,0.15,0.09136
6260,1,1748,7,2,9,7,2,9,5,0.308824,0.374603,1169.020223,0.006925,0.000629,0.000139,9,157,0.041667,0.021806
2393,1,3464,3,6,9,3,6,9,12,0.23189,0.264858,2097.203206,0.006443,0.008586,0.000062,10,129,0.083333,0.007381
165,1,4799,1,12,13,1,12,13,10,0.25247,0.274604,56.08101,0.003365,0.002934,0.000056,1,229,0.00641,0.000757
1600,1,3817,3,14,17,3,14,17,7,0.318508,0.348636,10940.26808,0.004044,0.019688,0.000074,10,40,0.047794,0.002876
1280,1,4526,2,3,5,2,3,5,9,0.23532,0.253353,40.3989,0.00756,0.001644,0.000057,8,91,0.05,0.00337
2506,1,3065,9,10,19,9,10,19,9,0.262275,0.288642,3151.021433,0.007096,0.008579,0.000096,10,40,0.049708,0.009029
5787,1,419,21,3,24,21,3,24,6,0.289157,0.404861,4845.385514,0.017609,0.000464,0.000438,9,114,0.019928,0.084533
3484,1,4452,4,4,8,4,4,8,7,0.271311,0.292352,916.327822,0.004003,0.004911,0.000074,1,57,0.017857,0.003521
807,1,4447,6,56,62,6,56,62,7,0.343634,0.378482,6777.1007,0.011559,0.060007,0.000064,10,161,0.038604,0.006619
5569,1,400,81,19,100,81,19,100,6,0.370757,0.454343,33724.76797,0.063378,0.016394,0.001041,1,101,0.046768,0.348878
3691,1,1437,34,22,56,34,22,56,8,0.289988,0.324563,25622.08172,0.031211,0.019816,0.000295,10,180,0.050325,0.073347
4076,1,1455,62,39,101,62,39,101,6,0.309685,0.34839,53373.82224,0.042829,0.02481,0.000747,10,85,0.00703,0.102456
1998,1,4796,1,0,1,1,0,1,0,0,0,0,0.003365,0,0.000056,10,87,0,0.000757
4914,1,488,6,0,6,6,0,6,0,0,0,0,0.004073,0,0.000222,10,223,0.1,0.008961
2447,1,3089,83,189,272,83,189,272,7,0.377191,0.428579,285188.2072,0.060899,0.176218,0.00068,4,31,0.009632,0.10595
1032,1,4795,1,2,3,1,2,3,11,0.196828,0.21041,38.425609,0.003365,0.000658,0.000056,5,140,0,0.000757
7021,1,1163,17,17,34,17,17,34,9,0.272596,0.336827,3676.828318,0.018921,0.012038,0.000133,1,87,0.065954,0.043515
5802,1,323,66,16,82,66,16,82,6,0.354694,0.415056,30621.3018,0.058753,0.025377,0.001257,9,224,0.032069,0.279238
4582,1,1519,9,4,13,9,4,13,7,0.311531,0.347402,3922.050935,0.014176,0.013804,0.000107,9,99,0.096154,0.025103
6978,1,4794,1,0,1,1,0,1,0,0,0,0,0.003365,0,0.000056,10,87,0,0.000757
5555,1,198,31,6,37,31,6,37,2,0.8,0.875,5202.931618,0.026341,0.003328,0.000698,10,162,0.025526,0.20207
5489,1,891,13,2,15,13,2,15,4,0.448276,0.519231,1259.045707,0.023157,0.000886,0.0002,10,2,0.033333,0.088023
2458,1,3020,4,4,8,4,4,8,8,0.273586,0.303848,362.58608,0.017642,0.017213,0.000061,7,133,0.142857,0.014782
5416,1,3452,3,0,3,3,0,3,0,0,0,0,0.006146,0,0.000073,10,36,0.333333,0.007968
2011,1,1264,9,5,14,9,5,14,7,0.272776,0.304315,6290.840766,0.012469,0.007342,0.000276,10,53,0.049451,0.05097
4796,1,2129,5,3,8,5,3,8,7,0.307927,0.343638,2007.314927,0.008569,0.012742,0.000088,1,135,0.035714,0.010378
6783,1,1235,12,2,14,12,2,14,8,0.19739,0.214237,5849.032244,0.021781,0.000608,0.000122,10,234,0.043956,0.044549
6588,1,191,16,1,17,16,1,17,1,1,1,586.027492,0.008778,0.000859,0.000779,10,190,0.051471,0.114357
4597,1,1227,23,16,39,23,16,39,6,0.356868,0.396603,32519.83029,0.028147,0.036655,0.000203,10,35,0.053981,0.10047
2845,1,2696,47,59,106,47,59,106,9,0.33046,0.369905,62848.9168,0.064381,0.064248,0.000291,9,242,0.035939,0.101391
1812,1,3822,19,71,90,19,71,90,7,0.338177,0.371963,18515.64842,0.028009,0.080984,0.000094,10,181,0.046692,0.024989
2924,1,2873,13,15,28,13,15,28,9,0.27027,0.315734,9728.700687,0.040167,0.028599,0.000098,10,98,0.060847,0.048532
3253,1,2522,7,1,8,7,1,8,7,0.236638,0.25145,1119.082023,0.007972,0.001457,0.000088,7,246,0.035714,0.014991
6404,1,179,30,5,35,30,5,35,3,0.5,0.604167,10237.38218,0.037687,0.002615,0.00067,10,140,0.042857,0.262839
6202,1,63,19,2,21,19,2,21,1,1,1,1943.975106,0.013247,0.000185,0.000518,10,188,0.042857,0.088835
1396,1,4793,1,8,9,1,8,9,9,0.2273,0.246776,5.443838,0.003365,0.004858,0.000056,9,221,0.138889,0.000757
6138,1,211,16,0,16,16,0,16,0,0,0,0,0.019785,0,0.000469,9,221,0.104167,0.19773
1283,1,3832,13,45,58,13,45,58,8,0.286546,0.322344,30181.18693,0.010642,0.043549,0.000145,9,242,0.021476,0.013977
25,1,4853,0,1,1,0,1,1,9,0.212402,0.231577,0,0,0.001547,0.000056,3,226,0,0
4816,1,1001,53,20,73,53,20,73,8,0.269231,0.31423,52276.41033,0.045488,0.0179,0.000833,3,226,0.018645,0.182218
5721,1,479,19,4,23,19,4,23,7,0.266593,0.297807,4190.617297,0.034691,0.003891,0.000487,9,32,0.061265,0.094738
736,1,4238,4,14,18,4,14,18,7,0.328149,0.356354,3008.349767,0.01299,0.02264,0.000061,9,141,0.04902,0.004743
1214,1,4601,6,29,35,6,29,35,7,0.321135,0.35178,9832.487235,0.011187,0.02708,0.000063,10,173,0.036975,0.006293
3493,1,2172,10,4,14,10,4,14,9,0.195453,0.212773,2665.578745,0.007795,0.00098,0.000182,9,206,0.027473,0.021071
4732,1,1656,19,7,26,19,7,26,7,0.319368,0.358036,7495.194053,0.025024,0.023971,0.000206,9,147,0.041538,0.05962
3053,1,2701,4,8,12,4,8,12,8,0.273858,0.315228,5318.590774,0.007239,0.031397,0.000069,9,170,0.098485,0.016022
6659,1,204,24,3,27,24,3,27,3,0.444444,0.520833,3842.763276,0.014195,0.002119,0.000808,9,67,0.071225,0.14381
5068,1,2356,4,3,7,4,3,7,6,0.32,0.3875,771.98854,0.018339,0.001226,0.000083,10,246,0.047619,0.024729
4079,1,1972,2,4,6,2,4,6,7,0.276078,0.317505,1317.52065,0.008736,0.008908,0.000066,4,111,0.066667,0.030883
4623,1,1550,3,0,3,3,0,3,0,0,0,0,0.004028,0,0.000095,5,122,0,0.006606
3288,1,2300,4,5,9,4,5,9,9,0.293844,0.333267,8965.784286,0.015074,0.020029,0.000076,5,110,0.138889,0.045143
2061,1,3839,19,35,54,19,35,54,8,0.296253,0.327817,31846.14917,0.011941,0.032089,0.000189,9,93,0.022362,0.019001
1237,1,286,25,3,28,25,3,28,2,0.588235,0.65,1541.224323,0.036012,0.002734,0.000405,9,224,0.136243,0.188934
4721,1,1925,5,3,8,5,3,8,7,0.24819,0.275694,570.212516,0.004694,0.003262,0.000117,3,221,0.142857,0.01282
4665,1,315,27,1,28,27,1,28,2,0.666667,0.75,3591.214688,0.020233,0.000269,0.000521,9,127,0.044974,0.104781
2180,1,3758,4,13,17,4,13,17,8,0.281798,0.303265,3978.800754,0.009125,0.008119,0.000065,4,38,0.051471,0.008885
2201,1,4596,10,92,102,10,92,102,7,0.301815,0.329697,20794.75214,0.005955,0.031967,0.000159,10,140,0.004853,0.008547
4624,1,2694,20,21,41,20,21,41,10,0.256753,0.291242,19188.70855,0.018317,0.017255,0.000236,9,71,0.045732,0.040646
2861,1,4294,4,3,7,4,3,7,7,0.275088,0.303942,67.963389,0.009654,0.004363,0.000063,9,37,0.02381,0.005736
2864,1,3798,5,8,13,5,8,13,9,0.224754,0.263736,725.513057,0.004521,0.005149,0.000123,9,103,0.019231,0.005571
6001,1,285,38,5,43,38,5,43,2,0.857143,0.916667,8335.517865,0.035802,0.002707,0.000796,9,197,0.039313,0.28836
2972,1,4529,4,2,6,4,2,6,8,0.265643,0.285746,19.030245,0.007789,0.004581,0.000083,9,179,0.266667,0.005071
2527,1,4838,1,2,3,1,2,3,9,0.272727,0.30277,32.714062,0.003092,0.004906,0.000056,3,153,0,0.000851
587,1,4162,6,14,20,6,14,20,8,0.28509,0.310025,3309.266215,0.007248,0.021847,0.00009,9,213,0.036842,0.005016
5315,1,703,56,18,74,56,18,74,6,0.362302,0.415161,41630.29231,0.043577,0.018513,0.000826,10,34,0.030359,0.164579
890,1,4551,2,22,24,2,22,24,9,0.282085,0.311695,207.421171,0.006089,0.01655,0.000057,9,6,0.141304,0.002175
683,1,4837,1,21,22,1,21,22,7,0.275565,0.296535,52.143352,0.003092,0.013057,0.000056,10,246,0.021645,0.000851
5122,1,2738,31,33,64,31,33,64,9,0.2912,0.332885,53297.74858,0.03142,0.03324,0.000236,10,180,0.029266,0.056794
4196,1,1338,137,94,231,137,94,231,7,0.358123,0.414349,243541.9304,0.103968,0.073074,0.001321,1,185,0.014587,0.308063
2658,1,4831,1,1,2,1,1,2,6,0.300532,0.336947,0,0.003092,0.007372,0.000056,2,3,0.5,0.000851
6352,1,318,25,0,25,25,0,25,0,0,0,0,0.018902,0,0.000725,9,204,0.06,0.114825
392,1,4819,1,7,8,1,7,8,9,0.271165,0.295183,39.077915,0.003092,0.006117,0.000056,9,188,0.053571,0.000851
2662,1,4352,5,3,8,5,3,8,9,0.181873,0.19088,380.247275,0.006896,0.000325,0.000076,7,202,0,0.00759
4124,1,1459,16,12,28,16,12,28,9,0.308095,0.337529,15835.48541,0.028324,0.024506,0.000138,9,224,0.133598,0.058721
4330,1,1517,25,21,46,25,21,46,7,0.337256,0.375661,47718.25666,0.027263,0.028976,0.000332,9,245,0.036232,0.082177
6669,1,4818,1,1,2,1,1,2,2,0.555556,0.6,0.325658,0.003092,0.001072,0.000056,3,172,0,0.000851
5328,1,603,27,6,33,27,6,33,6,0.286624,0.374074,6781.646209,0.013684,0.002764,0.000527,10,140,0.026515,0.066925
3557,1,1463,10,7,17,10,7,17,11,0.271095,0.298508,3298.809737,0.01675,0.011138,0.000153,9,2,0.110294,0.029876
408,1,2194,6,11,17,6,11,17,9,0.264331,0.291914,3395.076385,0.011253,0.00983,0.000101,9,9,0.088235,0.029495
275,1,4817,2,25,27,2,25,27,9,0.289372,0.326306,2758.69803,0.003236,0.023991,0.00006,9,46,0.022792,0.001607
2047,1,133,13,0,13,13,0,13,0,0,0,0,0.029243,0,0.000455,9,228,0.121795,0.164493
5033,1,1958,21,5,26,21,5,26,4,0.44186,0.548246,4503.236422,0.032584,0.000466,0.000225,5,46,0.004615,0.053966
2591,1,3107,10,17,27,10,17,27,9,0.290335,0.319741,8882.319745,0.030497,0.027103,0.00008,9,15,0.062678,0.033555
3458,1,2539,22,17,39,22,17,39,6,0.323385,0.353461,32738.35204,0.050088,0.026686,0.000123,9,173,0.072874,0.083824
1829,1,4508,2,4,6,2,4,6,11,0.206075,0.22572,130.832417,0.004214,0.002273,0.000058,4,151,0.033333,0.002613
6980,1,357,12,0,12,12,0,12,0,0,0,0,0.007897,0,0.00084,1,168,0.075758,0.056981
4141,1,1431,16,11,27,16,11,27,9,0.225271,0.252186,5371.047423,0.01036,0.00584,0.000156,1,78,0.049858,0.026742
5138,1,651,63,20,83,63,20,83,7,0.282546,0.335093,49855.98866,0.06812,0.017116,0.001001,9,79,0.021746,0.27631
2106,1,2704,28,52,80,28,52,80,9,0.299495,0.34058,30521.03879,0.04098,0.0468,0.00014,9,6,0.036234,0.050589
2343,1,4809,1,2,3,1,2,3,7,0.264637,0.309692,2.034411,0.003092,0.002504,0.000056,5,82,0,0.000851
2904,1,2818,17,36,53,17,36,53,9,0.308831,0.344688,34851.62181,0.025502,0.037912,0.000132,9,79,0.045718,0.04447
3342,1,2523,15,8,23,15,8,23,8,0.244705,0.264997,6656.67658,0.011329,0.004838,0.000203,9,72,0.037549,0.030627
1691,1,4464,3,10,13,3,10,13,7,0.282846,0.303924,2973.971182,0.00618,0.007779,0.000065,9,175,0.051282,0.002932
2451,1,3013,17,27,44,17,27,44,8,0.295138,0.324041,28326.23112,0.025334,0.019543,0.000097,7,144,0.042283,0.032349
6050,1,2718,12,1,13,12,1,13,6,0.27451,0.309524,171.46058,0.014586,0.000523,0.000169,1,75,0.038462,0.034744
6387,1,1557,7,8,15,7,8,15,7,0.27393,0.296049,21716.61823,0.025375,0.006641,0.000098,7,94,0.061905,0.038287
2466,1,2857,56,94,150,56,94,150,8,0.314204,0.352801,114280.5337,0.056353,0.065266,0.000531,9,54,0.010112,0.090916
3757,1,3483,9,2,11,9,2,11,2,0.75,0.833333,93.646303,0.006456,0.000743,0.000125,9,83,0.018182,0.012156
5393,1,814,51,17,68,51,17,68,6,0.393782,0.513158,35491.55374,0.052651,0.0114,0.001051,3,121,0.019535,0.271953
4932,1,2056,11,7,18,11,7,18,9,0.193457,0.227374,3035.510327,0.012418,0.004798,0.000235,9,42,0.009804,0.040716
6368,1,655,16,1,17,16,1,17,5,0.364865,0.411728,436.384476,0.015382,0.00262,0.000364,10,191,0.0625,0.078252
3042,1,2730,18,29,47,18,29,47,10,0.247409,0.285819,20233.7868,0.034998,0.023782,0.000117,10,14,0.054117,0.052306
2805,1,956,14,9,23,14,9,23,8,0.247586,0.289773,11382.99229,0.013248,0.003462,0.000245,9,61,0.061265,0.040969
5485,1,659,23,12,35,23,12,35,6,0.345021,0.399187,12394.56161,0.027515,0.016832,0.00027,9,64,0.084874,0.140881
560,1,4688,5,28,33,5,28,33,7,0.339195,0.371985,6557.293936,0.00665,0.051727,0.000069,9,179,0.077652,0.004663
2928,1,2175,45,48,93,45,48,93,9,0.279116,0.316932,60430.70131,0.041661,0.029816,0.000352,9,222,0.02022,0.090166
6192,1,59,22,4,26,22,4,26,4,0.52381,0.643939,3747.510417,0.01661,0.001416,0.000657,1,194,0.075385,0.122925
27,1,4855,0,1,1,0,1,1,8,0.224488,0.234873,0,0,0,0.000056,5,220,0,0
155,1,4854,1,1,2,1,1,2,7,0.289388,0.312833,3455,0,0.00283,0.000103,5,220,0,0.000757
28,1,4856,0,2,2,0,2,2,7,0.269404,0.281983,0,0,0.000634,0.000056,9,34,0,0
6734,1,696,19,2,21,19,2,21,2,0.75,0.833333,621.428312,0.004981,0.000579,0.00055,10,34,0.07381,0.055397
29,1,4857,0,3,3,0,3,3,9,0.27151,0.291015,0,0,0.002473,0.000056,10,202,0,0
2894,1,4202,8,12,20,8,12,20,8,0.264504,0.291376,3210.334393,0.004348,0.005766,0.000154,9,202,0.031579,0.008177
1059,1,430,101,20,121,101,20,121,4,0.578125,0.731982,30188.31072,0.053564,0.010776,0.002073,9,33,0.019904,0.341857
2284,1,3859,8,12,20,8,12,20,11,0.208341,0.237909,6275.625114,0.005879,0.009228,0.000091,11,199,0.021053,0.012364
3275,1,2059,26,20,46,26,20,46,8,0.252424,0.298346,10429.92116,0.006812,0.012493,0.000251,1,62,0.035266,0.034666
5276,1,835,38,7,45,38,7,45,1,1,1,7675.081892,0.058327,0.005254,0.000517,4,76,0.025758,0.238395
6412,1,1258,4,0,4,4,0,4,0,0,0,0,0.000914,0,0.000231,1,235,0,0.005102
6892,1,185,8,2,10,8,2,10,2,0.75,0.833333,1647.732097,0.001805,0.000599,0.00072,14,131,0,0.016973
5882,1,712,19,9,28,19,9,28,3,0.526316,0.616667,5481.260878,0.005083,0.005829,0.00034,1,91,0.02381,0.043646
1481,1,3853,15,41,56,15,41,56,8,0.296005,0.325636,11023.06216,0.014957,0.038183,0.000144,1,161,0.071429,0.016946
1328,1,1848,17,15,32,17,15,32,9,0.225041,0.257112,13520.67708,0.014364,0.013727,0.000121,1,196,0.079637,0.037557
2179,1,3868,21,53,74,21,53,74,10,0.284015,0.330663,28027.50342,0.014191,0.031446,0.000167,1,74,0.02351,0.022962
370,1,4706,3,60,63,3,60,63,7,0.330542,0.361876,2984.955078,0.001452,0.066188,0.000063,9,77,0.033794,0.00237
6821,1,67,24,0,24,24,0,24,0,0,0,0,0.01197,0,0.000864,1,147,0.041667,0.075408
4152,1,4691,2,6,8,2,6,8,11,0.21621,0.246013,530.481949,0.000957,0.003824,0.000069,1,237,0.071429,0.001906
1701,1,4655,5,16,21,5,16,21,8,0.249679,0.276977,341.582561,0.003957,0.009055,0.000064,1,145,0.080952,0.004276
6922,1,19,40,3,43,40,3,43,1,1,1,8816.179202,0.023523,0.000637,0.001922,1,36,0.012182,0.12397
4895,1,1053,40,17,57,40,17,57,9,0.254476,0.304943,11745.63283,0.043011,0.011616,0.000322,1,238,0.06203,0.143965
3065,1,2980,14,12,26,14,12,26,9,0.194483,0.223195,3702.441372,0.014796,0.005658,0.000107,1,147,0.053846,0.028394
3520,1,1875,35,33,68,35,33,68,8,0.282937,0.321605,47099.78244,0.033513,0.02625,0.000214,1,161,0.056409,0.072479
