Id,Degree,Weighted Degree,pageranks,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1283,58,58,0.000672,0.042952,71,0.120366,6,0.342268,0.363563,78775.35587
25,1,1,0.000032,0,0,0.003244,7,0.255047,0.263008,0
4816,73,73,0.000911,0.037291,98,0.148844,6,0.342351,0.363563,110508.9069
5721,23,23,0.000293,0.12253,31,0.07526,7,0.32404,0.342769,15486.25388
736,18,18,0.000206,0.098039,15,0.095021,6,0.344652,0.366545,15067.1882
1214,35,35,0.000402,0.07395,44,0.107018,6,0.342779,0.364346,46332.37656
3493,14,14,0.000187,0.054945,5,0.021102,7,0.298279,0.310624,10149.83685
4732,26,26,0.000319,0.083077,27,0.093365,6,0.339286,0.359916,32297.42443
3053,12,12,0.000147,0.19697,13,0.073915,7,0.332866,0.351922,3385.110291
6659,27,27,0.000301,0.14245,50,0.054723,6,0.315154,0.330136,6691.530697
5068,7,7,0.000103,0.095238,2,0.029554,6,0.307192,0.323768,3485.428769
4079,6,6,0.000089,0.133333,2,0.034418,7,0.313366,0.329068,2901.781033
4623,3,3,0.000055,0,0,0.007356,7,0.273849,0.284046,75.105786
3288,9,9,0.000121,0.277778,10,0.071579,7,0.329449,0.350326,9943.640508
2061,54,54,0.000665,0.044724,64,0.093906,6,0.330688,0.350929,56507.00668
1237,28,28,0.000292,0.272487,103,0.099542,6,0.328689,0.346531,7270.390212
4721,8,8,0.000109,0.285714,8,0.014556,7,0.287032,0.298259,1570.159193
4665,28,28,0.000326,0.089947,34,0.053466,7,0.31457,0.328907,9035.264499
2180,17,17,0.000215,0.102941,14,0.040188,6,0.313835,0.328582,11944.5106
2201,102,102,0.001445,0.009707,50,0.102611,6,0.322851,0.341439,183568.2758
4624,41,41,0.0005,0.091463,75,0.078317,6,0.321366,0.337228,48671.35378
2861,7,7,0.000096,0.047619,1,0.025141,7,0.298855,0.3126,1387.568413
2864,13,13,0.000189,0.038462,3,0.019195,7,0.290532,0.302213,4345.158261
6001,43,43,0.000478,0.078627,71,0.116941,6,0.343407,0.3644,44147.66204
2972,6,6,0.000084,0.533333,8,0.024872,7,0.296159,0.308796,240.010331
2527,3,3,0.000056,0,0,0.019097,7,0.295766,0.309987,284.330983
587,20,20,0.000243,0.073684,14,0.062264,7,0.324542,0.34256,12161.6281
5315,74,74,0.000849,0.060718,164,0.142029,6,0.343059,0.36629,127708.3915
890,24,24,0.000263,0.282609,78,0.06294,7,0.315182,0.33199,5752.217834
683,22,22,0.000288,0.04329,10,0.040023,7,0.308228,0.322146,21585.26703
5122,64,64,0.000723,0.058532,118,0.142672,6,0.345689,0.368737,92322.11151
4196,231,231,0.00253,0.029174,775,0.401742,6,0.366739,0.397668,492291.236
2658,2,2,0.000041,1,1,0.016976,7,0.291602,0.304068,0
6352,25,25,0.000294,0.12,36,0.051368,7,0.309111,0.327096,22438.192
392,8,8,0.000106,0.107143,3,0.027652,7,0.301421,0.315351,937.362537
2662,8,8,0.000134,0,0,0.014292,7,0.286156,0.298555,9790.992739
4124,28,28,0.000295,0.267196,101,0.106849,6,0.332245,0.350882,6608.702532
4330,46,46,0.00054,0.072464,75,0.116026,6,0.339205,0.35931,38956.02579
6669,2,2,0.000041,0,0,0.007272,7,0.27256,0.2828,26.691276
5328,33,33,0.000424,0.05303,28,0.042825,7,0.309164,0.323984,20845.14092
3557,17,17,0.00021,0.220588,30,0.055897,7,0.316035,0.330902,9911.188048
408,17,17,0.000199,0.176471,24,0.043687,6,0.307935,0.323474,6925.40765
275,27,27,0.000307,0.045584,16,0.073956,7,0.329999,0.349877,28049.39976
2047,13,13,0.000161,0.24359,19,0.071057,7,0.32682,0.346111,2923.336003
5033,26,26,0.000362,0.009231,3,0.056155,6,0.324483,0.343434,38014.81122
2591,27,27,0.000312,0.125356,44,0.107186,6,0.346462,0.368091,49784.13754
3458,39,39,0.000426,0.145749,108,0.145819,6,0.351643,0.374564,45172.02532
1829,6,6,0.000088,0.066667,1,0.013365,7,0.286824,0.298192,723.40197
6980,12,12,0.000149,0.151515,10,0.02346,7,0.291459,0.305009,3269.018806
4141,27,27,0.00029,0.099715,35,0.042101,7,0.302163,0.317084,7067.801139
5138,83,83,0.001005,0.043491,148,0.190611,6,0.359232,0.383977,146850.9468
2106,80,80,0.000903,0.072468,229,0.17926,6,0.351852,0.375542,119145.3968
2343,3,3,0.000052,0,0,0.010622,7,0.280225,0.291548,235.377833
2904,53,53,0.000574,0.091437,126,0.135018,6,0.34153,0.361446,56453.44777
3342,23,23,0.00028,0.075099,19,0.035965,6,0.305375,0.319415,13514.56318
1691,13,13,0.000156,0.102564,8,0.037375,7,0.307245,0.322649,4135.394339
2451,44,44,0.000474,0.084567,80,0.101231,6,0.33561,0.354854,42523.2498
6050,13,13,0.000162,0.076923,6,0.031369,7,0.3045,0.318429,4779.364303
6387,15,15,0.000189,0.12381,13,0.054649,6,0.320038,0.338274,7905.982529
2466,150,150,0.001835,0.020224,226,0.244835,6,0.353247,0.380047,245376.168
3757,11,11,0.000149,0.036364,2,0.015294,7,0.290721,0.302394,2196.264869
5393,68,68,0.000846,0.039069,89,0.157549,6,0.353984,0.377927,135936.2866
4932,18,18,0.000251,0.019608,3,0.036588,7,0.309473,0.325279,21718.52573
6368,17,17,0.000197,0.125,17,0.045644,6,0.312076,0.327144,4298.394809
3042,47,47,0.000513,0.108233,117,0.113621,6,0.339173,0.359963,46963.1801
2805,23,23,0.000267,0.12253,31,0.038846,6,0.305532,0.319642,10902.80322
5485,35,35,0.000371,0.169748,101,0.103399,6,0.325685,0.343553,15448.97862
560,33,33,0.000384,0.155303,82,0.153195,6,0.358906,0.381785,50798.07893
2928,93,93,0.001087,0.040439,173,0.154622,6,0.34029,0.362795,118252.4151
6192,26,26,0.00027,0.150769,49,0.054916,7,0.308442,0.324217,7615.371372
27,1,1,0.000055,0,0,0.000601,8,0.224962,0.232147,0
155,2,2,0.00008,0,0,0.020438,7,0.290248,0.306638,7124
28,2,2,0.000042,0,0,0.005119,7,0.272832,0.282556,61.532665
6734,21,21,0.00029,0.147619,31,0.021756,7,0.289258,0.301842,21568.20588
29,3,3,0.000051,0,0,0.01603,7,0.292152,0.304235,302.438634
2894,20,20,0.000257,0.063158,12,0.027095,7,0.293802,0.30781,14617.21219
1059,121,121,0.001455,0.039807,289,0.18067,6,0.346496,0.371163,183831.2277
2284,20,20,0.000253,0.042105,8,0.034861,7,0.307789,0.323005,13954.51104
3275,46,46,0.000527,0.070531,73,0.053669,6,0.311407,0.327471,34655.26043
5276,45,45,0.000542,0.051515,51,0.143895,6,0.357878,0.382173,80668.14142
6412,4,4,0.000112,0,0,0.002896,7,0.245385,0.252491,12287.65918
6892,10,10,0.000163,0,0,0.009152,7,0.272989,0.284075,13007.86269
5882,28,28,0.000353,0.047619,18,0.032462,6,0.306294,0.319425,16905.64046
1481,56,56,0.000599,0.142857,220,0.125776,6,0.327631,0.346786,43282.94036
1328,32,32,0.000327,0.159274,79,0.062466,6,0.309164,0.324339,5940.479968
2179,74,74,0.00083,0.04702,127,0.118851,6,0.334837,0.354517,95641.41247
370,63,63,0.000716,0.067588,132,0.16369,6,0.350743,0.373815,86546.86719
6821,24,24,0.000284,0.083333,23,0.035577,6,0.305978,0.319712,13814.68421
4152,8,8,0.000101,0.142857,4,0.012394,7,0.272957,0.284206,792.694814
1701,21,21,0.000233,0.161905,34,0.037735,7,0.293053,0.307787,8688.358927
6922,43,43,0.000503,0.024363,22,0.066061,7,0.320009,0.336139,43208.45774
4895,57,57,0.000614,0.12406,198,0.121333,6,0.338159,0.359046,43570.28929
3065,26,26,0.000296,0.107692,35,0.046776,6,0.307789,0.322395,11865.30345
3520,68,68,0.000702,0.112818,257,0.13699,6,0.333255,0.35266,55416.81772
607,30,30,0.000331,0.158621,69,0.064534,7,0.308522,0.3253,19500.18473
458,21,21,0.000261,0.061905,13,0.041164,7,0.303295,0.317222,16565.36704
367,21,21,0.000218,0.22381,47,0.073467,6,0.32354,0.341813,5405.475353
4310,36,36,0.000399,0.131746,83,0.103149,6,0.331519,0.351032,34187.09803
3219,23,23,0.000274,0.055336,14,0.074363,6,0.33531,0.354667,21321.21738
31,2,2,0.000044,1,1,0.005211,7,0.265353,0.27531,0
5148,12,12,0.00018,0.030303,2,0.04122,6,0.314639,0.33364,12832.48482
6508,2,2,0.000063,0,0,0.00567,7,0.263109,0.272372,7063.566788
6835,2,2,0.000076,0,0,0.000581,8,0.209048,0.213674,177.3568
32,9,9,0.000113,0.305556,11,0.018617,7,0.290567,0.302365,336.300843
2210,15,15,0.000186,0.12381,13,0.046761,7,0.316793,0.333777,6293.628874
5224,55,55,0.000643,0.06734,100,0.108686,7,0.332555,0.353342,33169.24463
1111,23,23,0.000278,0.086957,22,0.035782,7,0.308482,0.322476,11915.85707
2586,69,69,0.000816,0.042199,99,0.138448,6,0.344569,0.366575,96553.79621
2074,17,17,0.000204,0.169118,23,0.042742,7,0.305401,0.322958,5585.723837
6410,10,10,0.00013,0.2,9,0.047993,7,0.317033,0.335122,3459.379192
33,3,3,0.000058,0,0,0.002311,7,0.245868,0.253708,47.454995
1990,11,11,0.000167,0.018182,1,0.014148,7,0.285754,0.2975,7885.581183
2694,6,6,0.000099,0.133333,2,0.027641,6,0.303463,0.319453,4640.103145
6114,25,25,0.000305,0.23,69,0.036763,7,0.296739,0.310376,14803.72705
34,11,11,0.000146,0.272727,15,0.032882,6,0.306083,0.319474,4426.022142
1542,33,33,0.000406,0.172348,91,0.049255,6,0.310133,0.324742,17381.66081
3118,2,2,0.000043,0,0,0.002156,7,0.245233,0.25181,16.516382
2009,56,56,0.00062,0.114935,177,0.14809,6,0.347578,0.371015,98433.33982
2803,4,4,0.000066,0,0,0.012403,7,0.279237,0.291974,559.032918
2882,22,22,0.000269,0.160173,37,0.0592,7,0.319278,0.336341,16604.76184
4315,12,12,0.000165,0.136364,9,0.024639,6,0.300265,0.314477,10203.28519
5007,49,49,0.000585,0.155612,183,0.098043,6,0.33948,0.360793,85084.98632
4913,72,72,0.000843,0.058685,150,0.14672,6,0.345237,0.367794,126776.058
4374,102,102,0.001219,0.062124,320,0.181544,6,0.351817,0.376377,229597.1551
35,13,13,0.000184,0.115385,9,0.009942,7,0.26432,0.275192,4611.365052
6224,6,6,0.000106,0,0,0.024718,7,0.300265,0.315611,9492.577358
2511,7,7,0.000138,0.047619,1,0.002861,7,0.243882,0.252382,8105.078787
2006,13,13,0.000145,0.217949,17,0.027325,6,0.29878,0.311439,1569.491469
4049,9,9,0.000146,0.194444,7,0.00614,7,0.259308,0.269031,3757.647302
2737,3,3,0.000054,0,0,0.004814,7,0.261066,0.270037,189.625767
5839,15,15,0.000212,0.12381,13,0.016737,7,0.283447,0.295914,11355.70166
1352,16,16,0.000235,0.125,15,0.012139,7,0.278038,0.289698,11971.18334
6853,72,72,0.000799,0.043818,112,0.1048,6,0.323408,0.342096,66595.60202
7040,7,7,0.000108,0.333333,7,0.005048,7,0.264732,0.274714,617.726792
3202,7,7,0.000113,0.142857,3,0.004716,7,0.252132,0.260269,1206.023264
3371,35,35,0.000407,0.095798,57,0.055655,6,0.311994,0.328087,28398.90613
6974,31,31,0.000427,0.053763,25,0.018602,7,0.289105,0.302398,23237.6906
4798,24,24,0.000304,0.057971,16,0.021806,7,0.286478,0.300454,17569.73641
6428,7,7,0.0001,0.047619,1,0.030726,7,0.306254,0.321557,1721.071796
1103,254,254,0.003426,0.008808,283,0.328269,6,0.357483,0.389871,497212.7917
3936,39,39,0.000496,0.048583,36,0.070636,7,0.323746,0.342132,27864.71379
237,48,48,0.000589,0.067376,76,0.105489,6,0.337438,0.358526,62400.10154
2089,10,10,0.000154,0.044444,2,0.012716,7,0.279686,0.290556,5334.290093
5595,12,12,0.000164,0.090909,6,0.057305,6,0.32218,0.342049,9201.160473
36,6,6,0.000085,0.266667,4,0.027655,6,0.300341,0.315687,670.622258
6664,9,9,0.000121,0,0,0.010879,7,0.280225,0.291101,572.576297
166,352,352,0.004224,0.01847,1141,0.388164,6,0.354319,0.391324,931837.0701
1142,48,48,0.000575,0.085993,97,0.105667,6,0.331688,0.354524,60616.09499
567,13,13,0.00017,0.051282,4,0.033141,6,0.305453,0.321303,5788.502456
5345,130,130,0.001613,0.024687,207,0.175071,6,0.337902,0.361663,205659.9203
37,4,4,0.000065,0,0,0.034846,7,0.305728,0.324516,1590.826625
6776,67,67,0.000829,0.023971,53,0.106435,6,0.328296,0.348372,72904.03893
1682,16,16,0.000194,0.208333,25,0.014058,7,0.282918,0.294464,3460.147216
38,2,2,0.000045,0,0,0.022685,6,0.295557,0.312208,203.146213
39,4,4,0.000082,0.166667,1,0.006828,7,0.270655,0.280962,130.187387
4333,2,2,0.000051,0,0,0.020565,7,0.290544,0.306932,426.625725
742,3,3,0.000061,0.333333,1,0.024251,7,0.299106,0.315737,763.660245
6019,29,29,0.000395,0.054187,22,0.082042,7,0.336688,0.357852,43348.33722
40,4,4,0.000066,0.333333,2,0.025404,7,0.301332,0.316848,501.421877
4016,226,226,0.002896,0.015733,400,0.369437,6,0.372802,0.405331,555507.4497
2634,19,19,0.000233,0.222222,38,0.051916,7,0.302112,0.322015,9193.831535
41,7,7,0.0001,0.190476,4,0.007778,7,0.269315,0.279506,1101.691282
3453,20,20,0.000256,0.047368,9,0.021365,7,0.293186,0.305348,8109.69658
3886,49,49,0.000575,0.071429,84,0.119864,7,0.345958,0.36824,90454.73823
6033,49,49,0.000567,0.046769,55,0.070449,7,0.319349,0.33584,51624.07607
6526,33,33,0.000401,0.064394,34,0.051041,6,0.308121,0.322809,37831.91308
5377,7,7,0.000103,0.047619,1,0.008627,7,0.277173,0.287416,573.637033
1205,10,10,0.000129,0.244444,11,0.010144,7,0.274471,0.285171,824.341498
5589,8,8,0.000135,0,0,0.007343,6,0.266824,0.277965,8228.190239
42,4,4,0.000072,0.166667,1,0.003226,7,0.247835,0.255374,276.352049
2128,4,4,0.000071,0,0,0.005067,7,0.263158,0.272481,559.258999
6275,11,11,0.000184,0.054545,3,0.019662,7,0.295398,0.309068,14421.31583
4621,40,40,0.00048,0.169231,132,0.061845,6,0.315937,0.331539,27093.13505
1568,13,13,0.00018,0.320513,25,0.020022,7,0.289364,0.301204,12149.55363
44,5,5,0.000087,0.1,1,0.005307,7,0.267425,0.277054,1496.09097
4178,3,3,0.00006,0.333333,1,0.00187,7,0.243274,0.250714,40.75657
401,12,12,0.000188,0.090909,6,0.03188,6,0.302022,0.319602,13709.71494
948,14,14,0.000181,0.065934,6,0.027117,7,0.301179,0.314598,7171.665001
45,1,1,0.000033,0,0,0.001277,7,0.242174,0.24934,0
301,20,20,0.00029,0.078947,15,0.052122,6,0.31955,0.337027,36790.37554
46,9,9,0.000121,0.416667,15,0.052555,7,0.31407,0.333049,1911.118276
4213,25,25,0.000304,0.046667,14,0.037128,6,0.308161,0.321801,14668.19154
6320,21,21,0.000264,0.114286,24,0.101954,6,0.340665,0.36374,28609.5212
47,1,1,0.000031,0,0,0.001755,7,0.242157,0.248497,0
49,5,5,0.000093,0.3,3,0.003542,7,0.255477,0.263904,764.322713
5304,21,21,0.000295,0.02381,5,0.030346,6,0.307682,0.320515,26992.47344
538,5,5,0.000101,0.3,3,0.002444,7,0.246412,0.253771,484.058584
1276,3,3,0.000066,1,3,0.001503,7,0.236021,0.241761,0
6216,7,7,0.000106,0.047619,1,0.033357,6,0.310458,0.328232,6884.087254
4696,2,2,0.000046,0,0,0.001531,7,0.243898,0.251426,55.722791
2195,12,12,0.000176,0.060606,4,0.042843,6,0.313946,0.33175,16673.83423
3586,10,10,0.000151,0.177778,8,0.009943,7,0.276667,0.287928,4324.429543
51,2,2,0.000067,0,0,0.000547,8,0.205907,0.210358,53.054575
395,4,4,0.000085,0,0,0.003522,7,0.257471,0.266559,6652.683125
5151,2,2,0.000065,0,0,0.000647,8,0.216796,0.221777,571.058211
52,6,6,0.000117,0.2,3,0.005858,7,0.268453,0.278104,7954.69753
4780,13,13,0.000207,0.064103,5,0.045988,6,0.317273,0.33443,23250.11493
3422,1,1,0.000038,0,0,0.000358,8,0.211644,0.216269,0
5931,24,24,0.000307,0.050725,14,0.043165,6,0.311095,0.326056,21998.25074
3642,3,3,0.000059,0,0,0.002156,7,0.246216,0.253964,184.457433
6438,20,20,0.000285,0.084211,16,0.033234,7,0.307802,0.325922,35934.90955
6563,19,19,0.000235,0.239766,41,0.101765,6,0.345287,0.367771,24827.12362
53,9,9,0.000119,0,0,0.010455,7,0.279862,0.290903,1598.749878
1947,16,16,0.000211,0.1,12,0.040368,6,0.307125,0.325607,14662.9321
2107,28,28,0.000321,0.137566,52,0.053202,7,0.30903,0.324211,21707.81949
4958,14,14,0.00018,0.021978,2,0.041198,6,0.317598,0.335392,8520.21421
3192,26,26,0.000317,0.046154,15,0.035255,6,0.308335,0.322267,16760.29068
6489,9,9,0.000133,0,0,0.007378,7,0.272779,0.282944,1552.239548
5576,21,21,0.000248,0.080952,17,0.02129,7,0.279664,0.293282,9822.704597
790,23,23,0.000286,0.118577,30,0.03334,7,0.303747,0.318392,16895.00341
1150,3,3,0.000057,0.666667,2,0.025335,7,0.295459,0.31252,86.042683
4418,15,15,0.000222,0.114286,12,0.058516,7,0.322573,0.342799,15306.31382
55,14,14,0.000181,0.21978,20,0.014955,7,0.283086,0.294469,7702.234479
7053,33,33,0.000369,0.130682,69,0.106731,6,0.343556,0.366012,42200.46985
5349,24,24,0.000266,0.123188,34,0.03448,7,0.305283,0.319091,9098.856719
2246,2,2,0.000056,0,0,0.000853,8,0.223263,0.228649,29.85967
3005,35,35,0.000419,0.115966,69,0.041137,6,0.305401,0.321736,30899.88525
2697,11,11,0.000142,0.127273,7,0.012983,7,0.281154,0.293045,2626.44257
5404,33,33,0.000368,0.058712,31,0.044854,7,0.300367,0.316573,17906.09342
3970,19,19,0.000231,0.169591,29,0.041608,7,0.310986,0.325472,10618.76117
4411,12,12,0.000146,0.19697,13,0.019384,7,0.287078,0.299591,1527.236702
5621,7,7,0.000109,0.095238,2,0.014172,7,0.28339,0.295605,1983.807215
4819,23,23,0.000261,0.15415,39,0.040499,7,0.303942,0.318088,6460.531402
2281,7,7,0.000099,0.190476,4,0.004293,7,0.25127,0.259242,652.694497
6284,17,17,0.000242,0.007353,1,0.02282,7,0.29568,0.30962,19431.39674
6770,16,16,0.000189,0.15,18,0.039575,6,0.311775,0.329418,8562.844902
248,11,11,0.000157,0.090909,5,0.016455,7,0.290899,0.303432,7322.733925
1482,66,66,0.000768,0.057809,124,0.078218,6,0.312623,0.331315,62713.77441
198,18,18,0.000241,0.039216,6,0.028416,7,0.300595,0.314578,11972.25499
6918,13,13,0.000164,0.064103,5,0.043339,6,0.315112,0.332189,8183.205405
4702,57,57,0.000665,0.031328,50,0.11619,6,0.33531,0.353701,73532.65294
1924,316,316,0.004087,0.014627,728,0.518284,6,0.387523,0.424575,940702.673
2777,4,4,0.000067,0.5,3,0.004246,7,0.262634,0.271684,69.756613
58,12,12,0.000167,0.106061,7,0.047985,6,0.32034,0.339818,10884.50357
3178,2,2,0.000045,1,1,0.021372,7,0.293403,0.309693,0
1402,80,80,0.000908,0.068354,216,0.118963,6,0.329846,0.349733,92338.50888
3017,11,11,0.000158,0.072727,4,0.014169,7,0.290508,0.302677,5605.950117
2792,6,6,0.0001,0.133333,2,0.004907,7,0.264329,0.274254,823.674386
6064,22,22,0.000289,0.064935,15,0.024704,7,0.296307,0.310284,15998.07398
1082,25,25,0.00038,0.01,3,0.024856,6,0.299219,0.311198,26431.41196
5448,27,27,0.000344,0.031339,11,0.034879,6,0.306004,0.319684,10551.28587
59,3,3,0.000082,0,0,0.001283,8,0.229151,0.235217,7150.157607
6656,1,1,0.000044,0,0,0.000262,9,0.186435,0.189634,0
5976,13,13,0.000173,0.141026,11,0.010505,7,0.269805,0.280542,5638.401656
1116,11,11,0.000153,0,0,0.014596,7,0.286709,0.299355,12037.62652
60,4,4,0.00008,0,0,0.003626,7,0.2429,0.251385,1730.712978
1684,10,10,0.000157,0.222222,10,0.007458,7,0.264114,0.274495,1741.660949
507,53,53,0.000677,0.111756,154,0.07564,6,0.307829,0.326798,53622.35794
6546,3,3,0.00008,0,0,0.000992,8,0.215322,0.220866,123.7568
6280,37,37,0.000546,0.013514,9,0.029205,7,0.293234,0.306875,37522.22518
61,5,5,0.000089,0.1,1,0.006402,7,0.272665,0.282796,3576.321507
2162,8,8,0.000117,0.071429,2,0.017953,7,0.293633,0.306476,5506.87648
1657,2,2,0.000056,0,0,0.000756,8,0.22217,0.228058,12.854751
6782,32,32,0.000372,0.076613,38,0.056038,6,0.317953,0.333347,20462.23555
1472,68,68,0.000792,0.069359,158,0.164297,6,0.350554,0.375001,63171.93849
2626,8,8,0.000114,0.285714,8,0.021504,7,0.295668,0.310626,2752.41772
62,4,4,0.000068,0.5,3,0.025814,7,0.29643,0.312766,80.357594
4555,42,42,0.00051,0.078978,68,0.101348,6,0.336625,0.356463,45128.34998
6944,26,26,0.0003,0.095385,31,0.054432,6,0.310512,0.327331,13255.72445
425,4,4,0.000073,0.166667,1,0.023894,7,0.297532,0.3134,534.750212
63,2,2,0.000052,1,1,0.001172,7,0.23179,0.238384,0
5995,20,20,0.000356,0.026316,5,0.012245,6,0.280866,0.292763,29847.10059
5965,8,8,0.000147,0.142857,4,0.017848,7,0.288182,0.302092,13117.85449
64,4,4,0.000066,0.166667,1,0.044761,7,0.316119,0.334836,1546.175747
2732,278,278,0.003718,0.013453,518,0.367768,6,0.362061,0.396227,635101.1383
65,22,22,0.000249,0.134199,31,0.044596,6,0.30895,0.322926,8232.171726
2049,30,30,0.000335,0.128736,56,0.114316,6,0.341809,0.363808,19258.41324
2023,17,17,0.000194,0.301471,41,0.023521,7,0.289764,0.302179,1345.890647
2781,121,121,0.001508,0.014876,108,0.195702,6,0.350605,0.375682,200976.0203
1958,11,11,0.00013,0.163636,9,0.049182,7,0.314722,0.330951,1653.592819
6955,22,22,0.000262,0.038961,9,0.059588,7,0.32697,0.346406,18993.8475
3612,4,4,0.000061,0.166667,1,0.009038,7,0.272061,0.283218,159.314152
577,10,10,0.000161,0.177778,8,0.007793,7,0.266794,0.277244,9276.498719
5674,26,26,0.000331,0.150769,49,0.057868,7,0.319923,0.338523,25376.98149
3435,9,9,0.000128,0.25,9,0.009714,7,0.271501,0.282347,1356.829643
2081,12,12,0.000144,0.090909,6,0.03625,7,0.308281,0.323066,4381.634455
4987,11,11,0.000161,0.090909,5,0.014016,7,0.278201,0.290465,9510.680727
6731,20,20,0.000226,0.115789,22,0.064425,7,0.320744,0.336725,11697.25005
3412,15,15,0.000183,0.295238,31,0.015563,7,0.285434,0.297512,5601.259762
6755,32,32,0.000374,0.155242,77,0.047218,7,0.308923,0.324668,20176.83989
66,2,2,0.000045,1,1,0.021218,7,0.291066,0.306134,0
67,2,2,0.000069,0,0,0.000587,8,0.20426,0.208782,975.627576
6469,2,2,0.000072,0,0,0.000507,9,0.190381,0.193799,70.001203
5512,5,5,0.000101,0.1,1,0.00526,7,0.256369,0.265491,8205.701398
69,5,5,0.000083,0,0,0.00591,7,0.26567,0.275558,858.952928
1063,10,10,0.000173,0,0,0.006094,7,0.267375,0.27774,2169.199144
3465,13,13,0.000172,0.115385,9,0.047044,6,0.318478,0.336344,9460.926249
3716,3,3,0.000058,0,0,0.003549,7,0.254038,0.261961,173.982767
946,33,33,0.000392,0.083333,44,0.090948,7,0.333302,0.354439,37521.52504
70,3,3,0.000073,0,0,0.000964,8,0.223242,0.228336,44.983769
404,6,6,0.000101,0.266667,4,0.005843,7,0.272113,0.282183,3549.25885
5045,4,4,0.000085,0,0,0.003441,7,0.261525,0.270524,2138.527341
5897,3,3,0.00007,0,0,0.0037,7,0.258293,0.266957,3749.065052
3503,1,1,0.000032,0,0,0.002376,8,0.243482,0.250211,0
3504,2,2,0.000042,0,0,0.005629,7,0.267475,0.277323,32.017992
6820,17,17,0.000211,0.044118,6,0.042905,6,0.314611,0.330646,9255.675905
73,27,27,0.000374,0.162393,57,0.016895,7,0.280446,0.292636,21920.67215
2310,12,12,0.000162,0.378788,25,0.00859,7,0.267385,0.278149,1651.688447
6565,12,12,0.000171,0.363636,24,0.006979,7,0.258621,0.268233,1639.422693
4556,13,13,0.000203,0.076923,6,0.010456,7,0.276538,0.287796,21465.4742
4940,14,14,0.000219,0.142857,13,0.01056,7,0.269774,0.281209,12982.82016
1429,18,18,0.000248,0.130719,20,0.011416,7,0.273418,0.285117,6738.379695
4244,15,15,0.000207,0.057143,6,0.02302,7,0.298042,0.312081,12813.38156
2808,34,34,0.000429,0.064171,36,0.029032,7,0.297333,0.312238,37593.9081
3104,13,13,0.000184,0.141026,11,0.007047,8,0.259298,0.269432,3233.741886
859,42,42,0.000529,0.062718,54,0.102303,7,0.346159,0.368357,107305.4649
4977,17,17,0.000215,0.147059,20,0.036961,7,0.307072,0.32288,15232.88148
4580,1,1,0.000033,0,0,0.000724,8,0.219029,0.224437,0
4789,6,6,0.000089,0.733333,11,0.004811,7,0.248457,0.256843,403.158222
3231,8,8,0.000116,0.107143,3,0.011732,7,0.279412,0.291648,3249.100473
3432,20,20,0.000249,0.115789,22,0.055528,7,0.322107,0.340249,27385.69128
