days,mature,views,partner,id
1335,TRUE,16809,FALSE,4240
823,TRUE,3632,FALSE,4805
2448,FALSE,13291,FALSE,4426
2539,TRUE,4483,FALSE,208
1958,TRUE,2595,FALSE,3063
2142,TRUE,7781,FALSE,3090
2053,TRUE,140383,TRUE,3731
821,FALSE,14702,FALSE,810
2429,TRUE,13435,FALSE,5926
2283,FALSE,3707,FALSE,6639
2103,TRUE,586,FALSE,1289
1842,FALSE,5866,FALSE,5308
1274,TRUE,3473,FALSE,5693
2007,TRUE,36228,FALSE,3832
1043,FALSE,372101,TRUE,3547
1624,TRUE,1691,FALSE,6889
2801,TRUE,5639,FALSE,4703
901,TRUE,186350,FALSE,6362
2307,TRUE,6833,FALSE,5974
1967,TRUE,491012,TRUE,147
2315,TRUE,36323,FALSE,1111
1775,FALSE,3075,FALSE,6933
1205,TRUE,7401,FALSE,4024
951,TRUE,30367,FALSE,1899
1038,TRUE,327261,FALSE,3146
468,FALSE,1323,FALSE,5185
549,FALSE,3130,FALSE,4149
2480,TRUE,3217,FALSE,1550
1330,TRUE,44035,FALSE,5652
2223,FALSE,3220,FALSE,3632
1651,FALSE,1640,FALSE,6267
1645,FALSE,1151,FALSE,4589
1607,FALSE,567280,FALSE,1107
1190,TRUE,44819,FALSE,6426
496,TRUE,1826,FALSE,5493
1082,FALSE,44133,FALSE,6233
1737,FALSE,5553,FALSE,4593
1683,FALSE,5,FALSE,3592
1304,TRUE,37874,FALSE,471
1132,FALSE,2461,FALSE,6232
524,FALSE,3804,FALSE,1446
2608,FALSE,612718,TRUE,4418
724,TRUE,1560,FALSE,5159
540,TRUE,3989,FALSE,404
1986,TRUE,57428,FALSE,3819
2183,TRUE,25686,FALSE,7120
379,TRUE,8787,FALSE,6082
1496,FALSE,214,FALSE,2411
2014,TRUE,321989,TRUE,5738
2080,FALSE,18275,FALSE,5071
783,TRUE,448,FALSE,2575
2001,TRUE,5172,FALSE,3938
1033,TRUE,9568,FALSE,2805
883,TRUE,8824,FALSE,6939
1812,FALSE,872,FALSE,697
303,FALSE,381,FALSE,6161
816,TRUE,431,FALSE,3846
225,TRUE,17191,FALSE,2306
985,FALSE,10316,FALSE,5168
2565,TRUE,17245,FALSE,3369
2340,FALSE,8147,FALSE,6899
2246,TRUE,2569,FALSE,6857
1379,TRUE,9696,FALSE,4165
1074,TRUE,881,FALSE,6122
1046,FALSE,2830,FALSE,5550
3149,TRUE,9406,FALSE,4921
1165,TRUE,3992,FALSE,6329
2089,FALSE,1234,FALSE,652
1682,TRUE,10850,FALSE,6377
1262,FALSE,1467,FALSE,4691
1516,TRUE,10033,FALSE,3669
1683,TRUE,756,FALSE,1736
1640,TRUE,2519,FALSE,1493
1867,FALSE,3426,FALSE,887
229,FALSE,7846,FALSE,6053
2365,TRUE,6059,FALSE,1208
1555,TRUE,1669,FALSE,5505
1644,FALSE,8064,FALSE,4967
1031,FALSE,2490,FALSE,4492
782,FALSE,1037,FALSE,927
1882,FALSE,38930,FALSE,996
2092,TRUE,26210,FALSE,2066
2002,TRUE,8799,FALSE,6677
1986,TRUE,226080,FALSE,1825
2400,TRUE,3656,FALSE,1933
702,TRUE,56168,FALSE,3754
237,TRUE,166,FALSE,3940
3798,FALSE,5778503,TRUE,3925
2132,TRUE,84359,FALSE,1232
652,FALSE,2865,FALSE,6259
1972,TRUE,10596,FALSE,2809
1362,TRUE,5584,FALSE,6766
1940,FALSE,365058,FALSE,3784
1776,FALSE,9662,FALSE,432
2058,TRUE,2326,FALSE,3617
2306,FALSE,13579,FALSE,6128
1157,TRUE,2175,FALSE,1998
2603,FALSE,248,FALSE,40
1500,FALSE,3317,FALSE,5902
2053,TRUE,301594,TRUE,4935
2469,TRUE,13431,FALSE,2935
1673,FALSE,6287,FALSE,4641
2436,FALSE,4442,FALSE,5072
1621,FALSE,17820,FALSE,5262
332,FALSE,1423,FALSE,2573
2305,FALSE,10955,FALSE,5248
636,TRUE,23065,FALSE,3251
1926,FALSE,2562,FALSE,3399
1013,FALSE,1804,FALSE,7008
673,FALSE,7990,FALSE,3793
2035,TRUE,1962,FALSE,2056
1026,FALSE,43265,FALSE,6118
1811,FALSE,1437,FALSE,1152
2026,TRUE,4035,FALSE,4152
1444,FALSE,1540,FALSE,2452
948,FALSE,1206,FALSE,845
1369,FALSE,1221,FALSE,5314
207,FALSE,7676,FALSE,4993
841,TRUE,30649,FALSE,5511
2021,TRUE,69722,FALSE,4135
1402,FALSE,963402,TRUE,2845
2181,FALSE,28174,FALSE,1836
1758,TRUE,7535,FALSE,6252
1422,FALSE,1783,FALSE,1262
1871,FALSE,1750,FALSE,3521
1698,FALSE,2431,FALSE,3159
1604,FALSE,875,FALSE,4284
1545,FALSE,1506,FALSE,5163
405,TRUE,2422,FALSE,3948
1143,TRUE,2358,FALSE,1701
1902,FALSE,22532,FALSE,4003
2176,TRUE,573,FALSE,1118
3500,FALSE,63462,FALSE,1081
2585,FALSE,2268,FALSE,428
1514,TRUE,1510,FALSE,5779
2032,FALSE,3399,FALSE,1420
1394,FALSE,2723,FALSE,2090
1780,TRUE,2037,FALSE,3444
731,FALSE,349,FALSE,213
3604,TRUE,2119,FALSE,7125
2427,TRUE,33755,FALSE,1051
1989,FALSE,3603,FALSE,2165
2192,FALSE,1119,FALSE,4936
2176,FALSE,3657,FALSE,3769
936,FALSE,9615,FALSE,4283
2536,FALSE,2412,FALSE,1343
743,TRUE,3404,FALSE,5478
2287,FALSE,33765,FALSE,5645
1175,FALSE,6154,FALSE,786
653,FALSE,7341,FALSE,467
1177,TRUE,9852,FALSE,6115
601,FALSE,7493,FALSE,1394
716,TRUE,11711,FALSE,2292
1869,TRUE,2219,FALSE,1508
1735,FALSE,1405,FALSE,1257
2107,TRUE,1897,FALSE,4650
2359,TRUE,421,FALSE,398
2129,FALSE,5817,FALSE,1753
255,TRUE,2084,FALSE,3909
2068,TRUE,7762,FALSE,2052
1861,FALSE,706175,TRUE,5995
1434,FALSE,965,FALSE,4891
1158,TRUE,5108,FALSE,3631
1854,TRUE,1293,FALSE,1530
1113,TRUE,124929,FALSE,5569
917,TRUE,75952,TRUE,4130
1319,FALSE,9593,FALSE,6803
2406,TRUE,23957,FALSE,1347
2162,FALSE,1306,FALSE,1513
1910,TRUE,12317,FALSE,3877
389,FALSE,3193,FALSE,7113
2285,TRUE,1484,FALSE,2850
776,FALSE,1955,FALSE,1338
1258,FALSE,623,FALSE,4313
1432,FALSE,3919,FALSE,7110
2073,TRUE,2170,FALSE,931
1642,TRUE,2781,FALSE,324
1234,FALSE,49,FALSE,1220
2539,TRUE,3736,FALSE,6478
1241,TRUE,10558,FALSE,5477
1218,FALSE,6231,FALSE,3433
1190,TRUE,665,FALSE,5177
1356,FALSE,1299,FALSE,4031
1243,FALSE,669,FALSE,118
2419,TRUE,199795,FALSE,4134
931,FALSE,3714,FALSE,6506
1670,FALSE,491,FALSE,712
2021,FALSE,1685,FALSE,2524
733,TRUE,1216,FALSE,694
716,TRUE,5959,FALSE,1162
2105,FALSE,15719,FALSE,1938
1825,TRUE,31176,FALSE,4660
1194,FALSE,5919,FALSE,4740
1471,TRUE,5682,FALSE,5102
1946,TRUE,15484,FALSE,6876
1525,FALSE,7067,FALSE,5047
1990,TRUE,20032,TRUE,963
752,FALSE,3399,FALSE,59
1734,FALSE,146907,TRUE,4658
1809,TRUE,47695,FALSE,4748
566,FALSE,5559,FALSE,1042
2177,TRUE,396484,TRUE,310
1952,FALSE,19261,FALSE,3202
1206,FALSE,4568,FALSE,5735
1468,TRUE,7745,FALSE,3230
2078,TRUE,1548,FALSE,2300
2024,TRUE,77583,FALSE,6216
1574,FALSE,649,FALSE,1685
2155,TRUE,15225,FALSE,1627
662,FALSE,3662,FALSE,2883
2386,TRUE,2368,FALSE,1266
1991,FALSE,1328,FALSE,6224
1563,TRUE,10007,FALSE,937
312,FALSE,4470,FALSE,97
1053,FALSE,3210,FALSE,3226
1644,FALSE,3614,FALSE,5267
2742,TRUE,1267,FALSE,4443
1507,FALSE,5074,FALSE,5213
1337,FALSE,986,FALSE,3641
1359,FALSE,560,FALSE,6563
2016,TRUE,3946,FALSE,6133
1189,FALSE,755,FALSE,654
1816,FALSE,926,FALSE,2704
1202,TRUE,2002,FALSE,2147
2565,TRUE,6036,FALSE,2367
965,TRUE,3867,FALSE,4685
1527,FALSE,226,FALSE,2081
593,FALSE,2336,FALSE,2301
1224,FALSE,3332,FALSE,2970
1404,TRUE,97012,FALSE,474
1609,TRUE,1868,FALSE,2733
1895,TRUE,10404,FALSE,638
1592,FALSE,2001,FALSE,903
1489,FALSE,7316,FALSE,5552
2222,FALSE,10143,FALSE,1219
702,FALSE,5921,FALSE,3605
1266,TRUE,1584,FALSE,45
2326,FALSE,11266,FALSE,3764
2297,FALSE,2585,FALSE,5405
1369,TRUE,150207,FALSE,5887
1282,FALSE,14207,FALSE,511
2646,TRUE,5063,FALSE,6547
1203,TRUE,1086,FALSE,5404
2024,FALSE,7565,FALSE,5808
1823,FALSE,3797900,TRUE,2997
1104,TRUE,4107,FALSE,1318
1594,TRUE,56580,FALSE,30
864,TRUE,373,FALSE,505
1923,FALSE,5686,FALSE,391
1672,TRUE,2586,FALSE,2272
1714,TRUE,39144,FALSE,6782
1449,FALSE,81842,FALSE,1478
567,TRUE,5511,FALSE,3293
1844,FALSE,22230,FALSE,4142
2153,FALSE,710,FALSE,2137
1360,TRUE,1906,FALSE,923
2263,FALSE,126211,FALSE,6439
2168,TRUE,10283,FALSE,3625
1572,TRUE,3672,FALSE,5987
248,TRUE,2394,FALSE,3478
1026,FALSE,1994,FALSE,1468
2104,TRUE,25701,FALSE,3269
1254,TRUE,239,FALSE,1894
1782,FALSE,9120,FALSE,6264
1877,FALSE,16406,FALSE,3606
1055,FALSE,717,FALSE,3691
1390,FALSE,758365,TRUE,6921
1595,TRUE,7539,FALSE,2793
3556,FALSE,7448777,TRUE,5842
919,TRUE,1181,FALSE,4914
1986,FALSE,1665,FALSE,2331
1607,TRUE,6368,FALSE,3660
1250,FALSE,57827,FALSE,4377
639,TRUE,7838,FALSE,1748
1471,FALSE,34138,TRUE,5873
2350,FALSE,361623,TRUE,5704
2200,TRUE,3650,FALSE,776
1635,TRUE,2259,FALSE,3327
1000,FALSE,1994,FALSE,5302
1499,FALSE,1287,FALSE,2065
272,TRUE,2649,FALSE,6217
2496,FALSE,134337,FALSE,1494
448,FALSE,1040,FALSE,1035
1074,TRUE,1828,FALSE,5999
2957,TRUE,1292,FALSE,3870
2363,TRUE,3380,FALSE,6753
262,FALSE,424,FALSE,2971
1276,TRUE,4269,FALSE,5348
1377,FALSE,3605,FALSE,3142
2736,TRUE,1138977,TRUE,5228
492,FALSE,350,FALSE,898
2747,FALSE,14142,FALSE,607
967,TRUE,1652,FALSE,1075
396,TRUE,5227,FALSE,6129
1343,FALSE,12240,FALSE,4527
489,TRUE,3996,FALSE,6687
1762,TRUE,7382,FALSE,6761
1545,TRUE,9927,FALSE,3462
1486,TRUE,2316,FALSE,3535
3479,FALSE,897,FALSE,693
1888,TRUE,18310,FALSE,1946
1867,FALSE,385,FALSE,4610
201,FALSE,5296,FALSE,2640
1777,FALSE,151487,FALSE,6990
482,FALSE,2183,FALSE,5172
1059,TRUE,5049,FALSE,3310
1334,TRUE,2976,FALSE,528
1955,FALSE,14493,FALSE,4436
1741,FALSE,112635,FALSE,1320
171,FALSE,164,FALSE,4583
1288,FALSE,1066,FALSE,1791
1193,TRUE,1427,FALSE,6209
1576,TRUE,26005,FALSE,6368
859,TRUE,3607,FALSE,3101
2087,TRUE,166616,FALSE,1778
2070,TRUE,2920,FALSE,4452
689,FALSE,5253,FALSE,5783
569,TRUE,18245,FALSE,5034
2351,TRUE,5726,FALSE,6847
1600,FALSE,2152689,TRUE,1142
2123,TRUE,12767,FALSE,2362
612,FALSE,3396,FALSE,6463
1698,FALSE,2417,FALSE,1757
2283,FALSE,1567,FALSE,242
1160,TRUE,5640,FALSE,3670
499,TRUE,425,FALSE,2893
1679,TRUE,6552,FALSE,3775
2899,TRUE,798479,TRUE,452
1294,FALSE,1004,FALSE,6646
880,FALSE,2279,FALSE,6088
2081,TRUE,13177,FALSE,6035
1171,TRUE,18244,FALSE,5445
1536,TRUE,1761,FALSE,2073
1757,TRUE,6255,FALSE,637
1060,FALSE,16508,FALSE,3847
807,TRUE,56824,FALSE,81
1009,TRUE,936,FALSE,1551
3185,FALSE,3201,FALSE,5064
894,TRUE,1046,FALSE,679
913,TRUE,2812,FALSE,5131
199,FALSE,6926,FALSE,6255
1344,TRUE,10967,FALSE,6022
1772,TRUE,1515,FALSE,3461
2073,TRUE,5641,FALSE,4941
2020,FALSE,7198,FALSE,2161
1677,FALSE,1179,FALSE,926
2355,FALSE,248983,TRUE,1969
2451,TRUE,6617,FALSE,5343
1076,FALSE,2731,FALSE,124
1877,FALSE,10863,FALSE,2654
604,TRUE,7370,FALSE,3814
1398,TRUE,15864,FALSE,3901
666,FALSE,15740,FALSE,481
1650,TRUE,559,FALSE,6862
1327,TRUE,20687,FALSE,6731
959,TRUE,29319,FALSE,5342
693,TRUE,181144,TRUE,4274
1627,TRUE,3100,FALSE,2320
1111,TRUE,25227,FALSE,1123
594,TRUE,356,FALSE,6369
2392,FALSE,3537,FALSE,2510
1891,FALSE,1001,FALSE,4770
2383,FALSE,83603,FALSE,2495
725,TRUE,5429,FALSE,1895
760,FALSE,2821,FALSE,2938
1901,TRUE,1149,FALSE,195
1292,TRUE,13719,FALSE,6002
3611,TRUE,6863,FALSE,6725
2213,FALSE,2639,FALSE,1928
4049,TRUE,2732,FALSE,3166
2096,TRUE,193064,FALSE,2168
1266,FALSE,10584,FALSE,2792
1010,TRUE,8851,FALSE,491
1545,TRUE,6215,FALSE,1030
2142,TRUE,17819,FALSE,2419
2325,FALSE,1156,FALSE,1891
1751,TRUE,64680,FALSE,6239
2008,TRUE,1857,FALSE,6365
2443,TRUE,2374,FALSE,3374
408,TRUE,556,FALSE,2881
1047,FALSE,4425,FALSE,2465
586,TRUE,11147,FALSE,433
2003,TRUE,10550,FALSE,4918
2229,TRUE,10735,FALSE,1222
1633,TRUE,88153,FALSE,6356
1966,FALSE,2119,FALSE,3227
995,FALSE,15504,FALSE,1098
1645,FALSE,473,FALSE,4010
1133,FALSE,23,FALSE,3027
2132,TRUE,3520,FALSE,6396
724,FALSE,2712,FALSE,1010
1420,TRUE,706,FALSE,2578
3990,TRUE,42054,FALSE,1085
1753,TRUE,740,FALSE,2699
1986,FALSE,196,FALSE,152
948,TRUE,10677,FALSE,624
2449,TRUE,19333,FALSE,4115
1910,TRUE,4606,FALSE,191
650,FALSE,2128,FALSE,6025
2441,TRUE,2989,FALSE,6278
1287,FALSE,1657,FALSE,1849
3668,TRUE,6178,FALSE,52
1140,FALSE,2543,FALSE,2097
2735,TRUE,61066,FALSE,6064
1376,FALSE,338,FALSE,842
1917,TRUE,3277,FALSE,4645
1373,TRUE,2382,FALSE,6010
1767,FALSE,8781,FALSE,2886
949,FALSE,216,FALSE,250
1412,FALSE,3191,FALSE,4559
576,TRUE,1187,FALSE,1373
1414,FALSE,65,FALSE,1209
2615,TRUE,4057,FALSE,3056
1229,FALSE,557,FALSE,5039
1219,FALSE,2256,FALSE,1555
704,TRUE,543,FALSE,5822
2113,TRUE,10169,FALSE,5819
2010,TRUE,1145,FALSE,3766
2897,TRUE,1529,FALSE,193
1294,TRUE,5213,FALSE,4367
977,TRUE,2225,FALSE,3082
1161,FALSE,17044,FALSE,5291
472,FALSE,3171,FALSE,1071
1679,TRUE,2152,FALSE,4563
1112,TRUE,796,FALSE,4701
1142,TRUE,16642,FALSE,146
1064,TRUE,367,FALSE,516
1922,FALSE,72990,TRUE,4929
1277,TRUE,37743,FALSE,3342
704,FALSE,6575,FALSE,5807
1996,FALSE,11406,FALSE,774
1270,FALSE,2243,FALSE,4047
2472,FALSE,67894,FALSE,3143
1518,TRUE,4336,FALSE,4715
1598,TRUE,13808,FALSE,3839
1365,TRUE,11220,FALSE,1286
1992,TRUE,37881,FALSE,2204
3093,FALSE,7882063,TRUE,3285
2165,TRUE,4609,FALSE,4209
794,FALSE,6570,FALSE,4258
946,FALSE,7769,FALSE,2716
1005,FALSE,3221,FALSE,4690
2053,FALSE,4860,FALSE,568
1346,TRUE,1232,FALSE,1839
250,TRUE,2273,FALSE,4573
3022,TRUE,89506,FALSE,1461
2612,TRUE,107772,FALSE,6706
1461,FALSE,3541,FALSE,850
975,FALSE,1364,FALSE,3845
658,FALSE,3187,FALSE,4856
1552,TRUE,13361,FALSE,1858
1757,FALSE,429,FALSE,600
2837,FALSE,1179,FALSE,5320
1678,TRUE,16181,FALSE,4825
286,FALSE,2622,FALSE,4070
910,TRUE,3805,FALSE,612
1807,FALSE,23982,FALSE,4454
2407,TRUE,610,FALSE,6134
2037,FALSE,512,FALSE,3680
2219,FALSE,179223,TRUE,6653
698,TRUE,982,FALSE,384
1630,TRUE,833,FALSE,7061
1829,TRUE,7688,FALSE,5453
1965,TRUE,13436,FALSE,6306
1353,TRUE,3433,FALSE,549
2689,FALSE,2456,FALSE,2921
1928,FALSE,13312,FALSE,2956
1197,TRUE,1693,FALSE,6732
1417,TRUE,1453,FALSE,5740
2136,TRUE,5444,FALSE,2079
2019,TRUE,19156,FALSE,5960
1911,TRUE,4219,FALSE,1250
699,TRUE,6641,FALSE,53
843,FALSE,4497,FALSE,1584
707,TRUE,2378,FALSE,3488
1677,FALSE,1211,FALSE,6708
1706,TRUE,558,FALSE,6027
2349,TRUE,15677,FALSE,944
610,TRUE,1330,FALSE,4089
1982,TRUE,41327,FALSE,1399
1529,FALSE,73550,FALSE,5642
1531,TRUE,14450,FALSE,7072
3261,TRUE,368157,TRUE,3448
1237,FALSE,84750,TRUE,5624
576,FALSE,13776,FALSE,5980
2232,FALSE,4598,FALSE,6525
1496,TRUE,187,FALSE,2929
684,FALSE,6329,FALSE,5944
1285,TRUE,6004,FALSE,3273
599,TRUE,189,FALSE,3717
2469,TRUE,5692,FALSE,2135
131,FALSE,943,FALSE,6399
710,FALSE,25325,FALSE,1407
362,FALSE,1285,FALSE,2471
2883,TRUE,22044,FALSE,3118
489,FALSE,7742,FALSE,5112
1100,TRUE,7561,FALSE,2023
1495,TRUE,8720,FALSE,1537
2009,TRUE,1883,FALSE,3368
2441,FALSE,35606,FALSE,4744
1739,TRUE,423652,TRUE,3800
2769,FALSE,738003,FALSE,5263
1410,FALSE,33069,FALSE,1126
1892,TRUE,27682,FALSE,6660
1853,FALSE,1712,FALSE,4451
1890,FALSE,665,FALSE,4830
1292,TRUE,4336,FALSE,3850
1465,FALSE,247,FALSE,6907
2453,FALSE,1157,FALSE,307
553,TRUE,1508,FALSE,3414
1832,FALSE,701,FALSE,1201
2053,FALSE,11813,FALSE,4302
2681,TRUE,9055,FALSE,4493
1239,TRUE,5724,FALSE,161
524,TRUE,2596,FALSE,5736
925,TRUE,2613,FALSE,1068
1955,FALSE,5764,FALSE,251
615,TRUE,27078,FALSE,3862
1830,FALSE,1862,FALSE,1718
1438,TRUE,8521,FALSE,3501
2393,FALSE,73608,FALSE,901
1957,TRUE,13020,FALSE,1579
1523,TRUE,2385,FALSE,4358
1185,TRUE,95409,FALSE,399
761,FALSE,6610,FALSE,1317
1751,TRUE,969,FALSE,2406
648,FALSE,383,FALSE,1992
595,FALSE,6709,FALSE,6260
2024,FALSE,246527,FALSE,3219
239,TRUE,1175,FALSE,6444
774,TRUE,1291,FALSE,500
1146,TRUE,8623,FALSE,5450
1175,TRUE,23803,FALSE,4694
1545,TRUE,5751,FALSE,1143
347,FALSE,2063,FALSE,1747
426,TRUE,375,FALSE,111
632,FALSE,24935,FALSE,2249
222,TRUE,3000,FALSE,2663
1327,FALSE,3970,FALSE,4795
759,FALSE,404,FALSE,4435
1934,FALSE,1623,FALSE,4085
715,FALSE,870,FALSE,3092
2228,FALSE,553,FALSE,4954
1285,FALSE,4531,FALSE,5534
1516,FALSE,148,FALSE,4344
1336,TRUE,2064969,TRUE,1535
2545,FALSE,147386,FALSE,2880
939,FALSE,6063,FALSE,4306
2315,TRUE,14804,FALSE,6402
2567,TRUE,34868,FALSE,4223
2649,TRUE,47255,TRUE,5261
2281,FALSE,16562,FALSE,2676
1714,FALSE,1812,FALSE,6412
2645,TRUE,3516,FALSE,4687
1211,FALSE,343943,TRUE,5754
1095,FALSE,7358,FALSE,2609
2264,TRUE,11493,FALSE,6975
2420,FALSE,4075,FALSE,4153
2721,TRUE,23478,FALSE,4064
1313,FALSE,4761,FALSE,2473
3440,TRUE,36825,FALSE,5780
2044,FALSE,5536,FALSE,5074
1655,FALSE,73215,FALSE,6955
1782,FALSE,8556,FALSE,561
582,FALSE,930,FALSE,4101
2340,FALSE,5388,FALSE,3634
1694,FALSE,22917,FALSE,183
766,FALSE,2591,FALSE,597
1233,TRUE,585,FALSE,1022
1698,TRUE,870,FALSE,761
1869,FALSE,2522,FALSE,2138
1355,FALSE,5075,FALSE,5702
1566,FALSE,1089,FALSE,2291
1041,TRUE,5799,FALSE,5610
811,FALSE,496,FALSE,5401
872,FALSE,399,FALSE,4197
1298,TRUE,11735,FALSE,6735
945,TRUE,123252,FALSE,189
1449,TRUE,116863,FALSE,546
1681,TRUE,1200,FALSE,1810
2040,FALSE,2675,FALSE,6083
2565,FALSE,22868,FALSE,6515
2505,TRUE,14742,FALSE,2180
1696,FALSE,154084,FALSE,4136
1637,TRUE,3102,FALSE,4264
2535,FALSE,2854,FALSE,6936
1444,FALSE,2057,FALSE,1267
1636,TRUE,1725,FALSE,1199
1259,TRUE,2350,FALSE,5442
1340,TRUE,248102,TRUE,2187
217,TRUE,4094,FALSE,4160
183,TRUE,2250,FALSE,5782
3338,TRUE,11142,FALSE,2000
658,FALSE,7716,FALSE,5923
2399,TRUE,40988,FALSE,6544
2396,FALSE,43573,FALSE,2659
1284,FALSE,2014,FALSE,5739
2256,FALSE,2407,FALSE,2496
1111,TRUE,4557,FALSE,3734
1269,FALSE,235,FALSE,5864
1747,TRUE,35917,FALSE,1696
1116,FALSE,22766,FALSE,4552
1092,FALSE,12028,FALSE,781
2026,TRUE,871,FALSE,2068
1545,TRUE,7178,FALSE,400
2552,TRUE,9289,FALSE,3568
2304,FALSE,37492,FALSE,1970
367,TRUE,5487,FALSE,4189
891,FALSE,54692,FALSE,5729
687,TRUE,27632,FALSE,1352
1019,TRUE,3225,FALSE,464
857,FALSE,2000,FALSE,3993
2430,TRUE,70403,FALSE,1709
1432,FALSE,315,FALSE,6192
1360,FALSE,3070,FALSE,2931
262,FALSE,1740,FALSE,2943
1651,FALSE,894,FALSE,295
1374,TRUE,1103,FALSE,1299
1145,TRUE,89261,FALSE,372
1551,TRUE,5790,FALSE,423
1693,TRUE,170,FALSE,6266
1046,TRUE,1340,FALSE,953
283,FALSE,5806,FALSE,2652
2235,FALSE,1035,FALSE,2199
1607,TRUE,256,FALSE,2770
2016,FALSE,1545,FALSE,4391
957,FALSE,9025,FALSE,4279
1157,TRUE,3265,FALSE,5651
1776,FALSE,131186,FALSE,6014
1366,FALSE,440,FALSE,1533
2178,TRUE,54833,FALSE,545
1407,FALSE,125437,FALSE,5288
984,FALSE,1039,FALSE,6770
833,TRUE,69118,FALSE,1624
480,FALSE,1276,FALSE,181
699,FALSE,262,FALSE,2039
1692,FALSE,281,FALSE,3514
1544,TRUE,548,FALSE,2118
1293,FALSE,3283,FALSE,750
1502,TRUE,3486,FALSE,6615
2488,FALSE,2644,FALSE,3675
769,TRUE,21041,FALSE,881
1738,FALSE,334,FALSE,6711
2236,FALSE,11141,FALSE,6452
2311,FALSE,7926,FALSE,1099
2013,TRUE,139342,FALSE,6348
652,FALSE,43911,TRUE,3007
2077,FALSE,7822,FALSE,2517
1586,TRUE,5808,FALSE,871
984,TRUE,1024,FALSE,6669
1465,FALSE,13664,FALSE,1943
1441,TRUE,1371,FALSE,4551
1366,TRUE,11749,FALSE,3317
2312,FALSE,1742145,TRUE,1867
364,TRUE,4287,FALSE,3708
563,TRUE,3983,FALSE,2120
569,TRUE,3022,FALSE,280
2504,TRUE,8151,FALSE,540
2601,TRUE,5778,FALSE,563
236,FALSE,886,FALSE,525
1202,TRUE,8133,FALSE,4039
1114,FALSE,2853,FALSE,2945
329,FALSE,1627,FALSE,6
1467,TRUE,14491,FALSE,1724
455,TRUE,8065,FALSE,4862
1645,FALSE,3106,FALSE,5055
2112,FALSE,321646,FALSE,2503
1915,TRUE,10789,FALSE,4908
1292,TRUE,5035,FALSE,1682
2610,FALSE,725,FALSE,2537
1659,TRUE,3514,FALSE,5313
2178,FALSE,372,FALSE,5363
2253,TRUE,4045,FALSE,2214
243,TRUE,4753,FALSE,682
1203,TRUE,26310,FALSE,238
1293,FALSE,20356,FALSE,6821
3379,FALSE,454,FALSE,1705
983,FALSE,136146,FALSE,4057
2101,FALSE,10394,FALSE,3033
1424,TRUE,4200,FALSE,5298
1535,TRUE,1520,FALSE,5662
1516,FALSE,1865,FALSE,2902
282,TRUE,2886,FALSE,2807
819,FALSE,1262,FALSE,1544
2283,FALSE,566,FALSE,6043
1593,TRUE,35428,FALSE,5377
416,FALSE,3399,FALSE,714
472,FALSE,8426,FALSE,4079
448,TRUE,7890,FALSE,2504
2071,FALSE,2571,FALSE,5856
1209,FALSE,1074,FALSE,6536
2226,FALSE,1800,FALSE,4172
2936,TRUE,7405,FALSE,5080
967,TRUE,5170,FALSE,4457
586,FALSE,102,FALSE,751
1741,TRUE,461877,FALSE,880
1283,FALSE,1955,FALSE,2569
1483,FALSE,71603,TRUE,6238
1201,TRUE,52229,FALSE,2016
1274,FALSE,34376,FALSE,5799
982,FALSE,1567,FALSE,6178
1694,TRUE,987,FALSE,6768
1461,TRUE,33502,FALSE,676
1454,TRUE,1805,FALSE,1691
1563,FALSE,1310,FALSE,475
624,TRUE,6324,FALSE,5599
1172,FALSE,1174,FALSE,5713
1536,TRUE,1163,FALSE,1340
343,TRUE,23884,FALSE,4809
1649,FALSE,13919,FALSE,527
3040,TRUE,11717,FALSE,3727
679,FALSE,2184,FALSE,1827
2621,FALSE,760,FALSE,203
1823,TRUE,2135,FALSE,2388
639,TRUE,21297,FALSE,6842
2536,TRUE,4776,FALSE,6318
3099,FALSE,11546,FALSE,2936
348,FALSE,348,FALSE,3768
2628,TRUE,1959,FALSE,4181
877,FALSE,52765,FALSE,3181
1794,FALSE,7300,FALSE,2876
1405,TRUE,2532,FALSE,2749
1843,TRUE,2145,FALSE,4058
3167,FALSE,11352,FALSE,2839
2012,TRUE,127368,TRUE,7085
2055,TRUE,2498,FALSE,4078
2991,TRUE,25483,FALSE,1384
1792,FALSE,4086,FALSE,4920
2532,TRUE,4244,FALSE,5258
1890,TRUE,41963,FALSE,3435
774,TRUE,1173,FALSE,6983
1639,TRUE,2748,FALSE,3174
2012,FALSE,2408,FALSE,2707
2466,FALSE,7680,FALSE,78
2115,FALSE,70689,FALSE,4425
1612,TRUE,9675,FALSE,4388
2604,TRUE,7566,FALSE,3425
924,TRUE,1971,FALSE,100
1211,FALSE,2739,FALSE,6625
2169,TRUE,4575,FALSE,1424
1405,FALSE,17616,FALSE,1575
419,TRUE,17327,FALSE,2989
1120,TRUE,15962,FALSE,2494
571,TRUE,24321,FALSE,5486
663,TRUE,21523,FALSE,454
2840,TRUE,427,FALSE,5208
2566,FALSE,227526,TRUE,2867
1792,TRUE,93844,FALSE,4538
1290,TRUE,10077,FALSE,3694
2002,TRUE,5729,FALSE,3147
1421,TRUE,11781,FALSE,1807
2163,TRUE,130398,TRUE,3031
1422,TRUE,29414,FALSE,5467
174,FALSE,79,FALSE,1034
1214,TRUE,31047,FALSE,1333
848,TRUE,19722,FALSE,4707
