Source,Target,Type,Id,Label,Weight
93,4786,Undirected,937,,1
93,1055,Undirected,938,,1
93,6320,Undirected,939,,1
93,2898,Undirected,940,,1
93,5138,Undirected,941,,1
93,4949,Undirected,942,,1
93,1143,Undirected,943,,1
93,4233,Undirected,944,,1
93,6662,Undirected,945,,1
93,5686,Undirected,946,,1
93,1472,Undirected,947,,1
93,3084,Undirected,948,,1
93,5142,Undirected,949,,1
93,4698,Undirected,950,,1
93,4016,Undirected,951,,1
93,4582,Undirected,952,,1
93,2195,Undirected,953,,1
93,2004,Undirected,954,,1
93,3581,Undirected,955,,1
93,3925,Undirected,956,,1
93,4702,Undirected,957,,1
93,3883,Undirected,958,,1
93,2117,Undirected,959,,1
93,94,Undirected,960,,1
93,1980,Undirected,961,,1
93,2460,Undirected,962,,1
93,5775,Undirected,963,,1
93,6077,Undirected,964,,1
93,6547,Undirected,965,,1
93,3722,Undirected,966,,1
93,2464,Undirected,967,,1
93,5781,Undirected,968,,1
93,6166,Undirected,969,,1
93,6952,Undirected,970,,1
93,4709,Undirected,971,,1
93,6393,Undirected,972,,1
93,4595,Undirected,973,,1
93,4935,Undirected,974,,1
93,3143,Undirected,975,,1
93,3710,Undirected,976,,1
93,2074,Undirected,977,,1
93,4080,Undirected,978,,1
93,6400,Undirected,979,,1
93,1536,Undirected,980,,1
93,5685,Undirected,981,,1
93,3485,Undirected,982,,1
93,5710,Undirected,983,,1
93,3700,Undirected,984,,1
93,4161,Undirected,985,,1
93,3915,Undirected,986,,1
93,2469,Undirected,987,,1
93,3269,Undirected,988,,1
93,99,Undirected,989,,1
94,4004,Undirected,990,,1
94,5842,Undirected,991,,1
94,1229,Undirected,992,,1
94,792,Undirected,993,,1
94,5945,Undirected,994,,1
94,5833,Undirected,995,,1
94,3760,Undirected,996,,1
94,4124,Undirected,997,,1
94,6077,Undirected,998,,1
94,5949,Undirected,999,,1
94,3285,Undirected,1000,,1
94,1804,Undirected,1001,,1
94,2447,Undirected,1002,,1
94,3902,Undirected,1003,,1
94,5670,Undirected,1004,,1
94,4374,Undirected,1005,,1
94,3458,Undirected,1006,,1
94,1773,Undirected,1007,,1
94,917,Undirected,1008,,1
94,4681,Undirected,1009,,1
94,4191,Undirected,1010,,1
94,2810,Undirected,1011,,1
94,2364,Undirected,1012,,1
95,763,Undirected,1013,,1
95,5738,Undirected,1014,,1
95,1382,Undirected,1015,,1
95,2439,Undirected,1016,,1
95,4949,Undirected,1017,,1
96,899,Undirected,1018,,1
96,336,Undirected,1019,,1
96,2865,Undirected,1020,,1
96,5024,Undirected,1021,,1
96,5255,Undirected,1022,,1
96,4087,Undirected,1023,,1
96,5007,Undirected,1024,,1
97,4112,Undirected,1025,,1
97,451,Undirected,1026,,1
97,4382,Undirected,1027,,1
97,4820,Undirected,1028,,1
98,1086,Undirected,1029,,1
98,3097,Undirected,1030,,1
99,3902,Undirected,1031,,1
99,3373,Undirected,1032,,1
99,3285,Undirected,1033,,1
99,6419,Undirected,1034,,1
99,1229,Undirected,1035,,1
99,2321,Undirected,1036,,1
99,6077,Undirected,1037,,1
99,1773,Undirected,1038,,1
99,5945,Undirected,1039,,1
100,581,Undirected,1040,,1
100,1598,Undirected,1041,,1
100,6867,Undirected,1042,,1
100,198,Undirected,1043,,1
100,6962,Undirected,1044,,1
100,5312,Undirected,1045,,1
100,3744,Undirected,1046,,1
100,2784,Undirected,1047,,1
100,1924,Undirected,1048,,1
100,5872,Undirected,1049,,1
100,6071,Undirected,1050,,1
100,5725,Undirected,1051,,1
100,4365,Undirected,1052,,1
100,1844,Undirected,1053,,1
100,6556,Undirected,1054,,1
101,2849,Undirected,1055,,1
101,5398,Undirected,1056,,1
102,7068,Undirected,1057,,1
102,3681,Undirected,1058,,1
102,4931,Undirected,1059,,1
17,2304,Undirected,1060,,1
17,3456,Undirected,1061,,1
17,237,Undirected,1062,,1
17,2340,Undirected,1063,,1
17,5476,Undirected,1064,,1
17,2114,Undirected,1065,,1
105,3863,Undirected,1066,,1
105,781,Undirected,1067,,1
105,3613,Undirected,1068,,1
105,5945,Undirected,1069,,1
105,1773,Undirected,1070,,1
106,1274,Undirected,1071,,1
106,1169,Undirected,1072,,1
106,1031,Undirected,1073,,1
106,2476,Undirected,1074,,1
106,5047,Undirected,1075,,1
106,4006,Undirected,1076,,1
106,5301,Undirected,1077,,1
106,4816,Undirected,1078,,1
107,341,Undirected,1079,,1
107,4210,Undirected,1080,,1
107,6961,Undirected,1081,,1
107,1515,Undirected,1082,,1
108,4639,Undirected,1083,,1
109,1492,Undirected,1084,,1
110,6855,Undirected,1085,,1
111,4497,Undirected,1086,,1
111,6254,Undirected,1087,,1
112,1472,Undirected,1088,,1
112,2392,Undirected,1089,,1
112,4053,Undirected,1090,,1
112,3756,Undirected,1091,,1
112,3925,Undirected,1092,,1
112,2696,Undirected,1093,,1
112,4305,Undirected,1094,,1
112,150,Undirected,1095,,1
112,5354,Undirected,1096,,1
112,5214,Undirected,1097,,1
112,6103,Undirected,1098,,1
112,6853,Undirected,1099,,1
112,6223,Undirected,1100,,1
113,4032,Undirected,1101,,1
113,261,Undirected,1102,,1
113,4950,Undirected,1103,,1
113,5589,Undirected,1104,,1
113,2054,Undirected,1105,,1
113,1781,Undirected,1106,,1
113,338,Undirected,1107,,1
113,527,Undirected,1108,,1
113,4479,Undirected,1109,,1
113,2731,Undirected,1110,,1
113,2553,Undirected,1111,,1
113,4585,Undirected,1112,,1
113,166,Undirected,1113,,1
113,449,Undirected,1114,,1
113,4290,Undirected,1115,,1
113,4744,Undirected,1116,,1
113,6991,Undirected,1117,,1
113,4717,Undirected,1118,,1
113,7055,Undirected,1119,,1
113,2254,Undirected,1120,,1
113,4874,Undirected,1121,,1
113,2503,Undirected,1122,,1
113,410,Undirected,1123,,1
113,6045,Undirected,1124,,1
113,4695,Undirected,1125,,1
114,3126,Undirected,1126,,1
114,751,Undirected,1127,,1
114,1129,Undirected,1128,,1
114,6136,Undirected,1129,,1
114,6758,Undirected,1130,,1
115,3784,Undirected,1131,,1
116,5030,Undirected,1132,,1
116,3413,Undirected,1133,,1
117,7105,Undirected,1134,,1
118,4392,Undirected,1135,,1
119,1059,Undirected,1136,,1
119,3886,Undirected,1137,,1
119,2781,Undirected,1138,,1
119,1773,Undirected,1139,,1
119,5502,Undirected,1140,,1
120,5404,Undirected,1141,,1
120,792,Undirected,1142,,1
120,3388,Undirected,1143,,1
120,4009,Undirected,1144,,1
120,1094,Undirected,1145,,1
120,6258,Undirected,1146,,1
120,3508,Undirected,1147,,1
120,5446,Undirected,1148,,1
120,2403,Undirected,1149,,1
120,3614,Undirected,1150,,1
120,4299,Undirected,1151,,1
120,6482,Undirected,1152,,1
120,1164,Undirected,1153,,1
120,2972,Undirected,1154,,1
120,5955,Undirected,1155,,1
120,2529,Undirected,1156,,1
120,1002,Undirected,1157,,1
120,3762,Undirected,1158,,1
120,1278,Undirected,1159,,1
120,5569,Undirected,1160,,1
120,6676,Undirected,1161,,1
120,560,Undirected,1162,,1
121,6741,Undirected,1163,,1
121,2273,Undirected,1164,,1
121,6140,Undirected,1165,,1
121,5033,Undirected,1166,,1
121,4313,Undirected,1167,,1
121,1608,Undirected,1168,,1
121,4871,Undirected,1169,,1
121,5241,Undirected,1170,,1
121,3927,Undirected,1171,,1
121,6886,Undirected,1172,,1
121,5509,Undirected,1173,,1
121,215,Undirected,1174,,1
121,875,Undirected,1175,,1
121,6618,Undirected,1176,,1
121,3168,Undirected,1177,,1
121,6488,Undirected,1178,,1
121,6464,Undirected,1179,,1
121,431,Undirected,1180,,1
121,3721,Undirected,1181,,1
122,6047,Undirected,1182,,1
122,3706,Undirected,1183,,1
122,6852,Undirected,1184,,1
122,1055,Undirected,1185,,1
122,4625,Undirected,1186,,1
122,1100,Undirected,1187,,1
123,4775,Undirected,1188,,1
123,1630,Undirected,1189,,1
124,6077,Undirected,1190,,1
124,1229,Undirected,1191,,1
124,5852,Undirected,1192,,1
124,1376,Undirected,1193,,1
124,6213,Undirected,1194,,1
124,532,Undirected,1195,,1
124,1773,Undirected,1196,,1
124,1046,Undirected,1197,,1
124,494,Undirected,1198,,1
124,1813,Undirected,1199,,1
124,4691,Undirected,1200,,1
124,5945,Undirected,1201,,1
124,4651,Undirected,1202,,1
124,4191,Undirected,1203,,1
124,411,Undirected,1204,,1
124,4076,Undirected,1205,,1
125,3862,Undirected,1206,,1
125,5393,Undirected,1207,,1
125,5642,Undirected,1208,,1
126,5183,Undirected,1209,,1
126,3564,Undirected,1210,,1
126,6649,Undirected,1211,,1
126,6716,Undirected,1212,,1
127,2447,Undirected,1213,,1
127,4937,Undirected,1214,,1
127,581,Undirected,1215,,1
127,3703,Undirected,1216,,1
127,2944,Undirected,1217,,1
127,3835,Undirected,1218,,1
127,2736,Undirected,1219,,1
127,6606,Undirected,1220,,1
127,2732,Undirected,1221,,1
127,5346,Undirected,1222,,1
127,2352,Undirected,1223,,1
127,1312,Undirected,1224,,1
127,4979,Undirected,1225,,1
127,4933,Undirected,1226,,1
127,4240,Undirected,1227,,1
127,7105,Undirected,1228,,1
127,1059,Undirected,1229,,1
128,4406,Undirected,1230,,1
128,2740,Undirected,1231,,1
128,1010,Undirected,1232,,1
128,1354,Undirected,1233,,1
128,5379,Undirected,1234,,1
128,4799,Undirected,1235,,1
129,1473,Undirected,1236,,1
129,793,Undirected,1237,,1
130,1529,Undirected,1238,,1
130,1141,Undirected,1239,,1
130,3237,Undirected,1240,,1
130,2794,Undirected,1241,,1
130,4080,Undirected,1242,,1
130,759,Undirected,1243,,1
130,3706,Undirected,1244,,1
130,6468,Undirected,1245,,1
130,342,Undirected,1246,,1
131,4100,Undirected,1247,,1
131,4352,Undirected,1248,,1
131,581,Undirected,1249,,1
131,2586,Undirected,1250,,1
4710,2732,Undirected,1251,,1
4710,2779,Undirected,1252,,1
4710,2997,Undirected,1253,,1
4710,4639,Undirected,1254,,1
4710,3401,Undirected,1255,,1
4710,6429,Undirected,1256,,1
4710,466,Undirected,1257,,1
4710,493,Undirected,1258,,1
4710,4462,Undirected,1259,,1
4710,2832,Undirected,1260,,1
4710,5453,Undirected,1261,,1
4710,1924,Undirected,1262,,1
4710,2586,Undirected,1263,,1
4710,5269,Undirected,1264,,1
4710,5428,Undirected,1265,,1
4710,6942,Undirected,1266,,1
4710,4591,Undirected,1267,,1
4710,2444,Undirected,1268,,1
4710,4949,Undirected,1269,,1
4710,2330,Undirected,1270,,1
133,6753,Undirected,1271,,1
133,3275,Undirected,1272,,1
133,3577,Undirected,1273,,1
133,6405,Undirected,1274,,1
133,4445,Undirected,1275,,1
133,5576,Undirected,1276,,1
133,859,Undirected,1277,,1
133,2680,Undirected,1278,,1
133,737,Undirected,1279,,1
133,5969,Undirected,1280,,1
133,1208,Undirected,1281,,1
133,988,Undirected,1282,,1
133,5648,Undirected,1283,,1
133,6982,Undirected,1284,,1
133,6074,Undirected,1285,,1
133,6214,Undirected,1286,,1
133,1644,Undirected,1287,,1
133,4337,Undirected,1288,,1
133,4092,Undirected,1289,,1
133,1965,Undirected,1290,,1
133,448,Undirected,1291,,1
133,3231,Undirected,1292,,1
133,4833,Undirected,1293,,1
133,4722,Undirected,1294,,1
133,5590,Undirected,1295,,1
133,2158,Undirected,1296,,1
133,2251,Undirected,1297,,1
133,142,Undirected,1298,,1
133,6730,Undirected,1299,,1
133,1682,Undirected,1300,,1
133,2345,Undirected,1301,,1
133,5577,Undirected,1302,,1
133,430,Undirected,1303,,1
133,6968,Undirected,1304,,1
133,5085,Undirected,1305,,1
133,4632,Undirected,1306,,1
133,1318,Undirected,1307,,1
134,6810,Undirected,1308,,1
134,5880,Undirected,1309,,1
134,2928,Undirected,1310,,1
134,1407,Undirected,1311,,1
134,2960,Undirected,1312,,1
134,3177,Undirected,1313,,1
134,2061,Undirected,1314,,1
134,1591,Undirected,1315,,1
134,2106,Undirected,1316,,1
134,351,Undirected,1317,,1
135,4634,Undirected,1318,,1
135,4641,Undirected,1319,,1
135,3867,Undirected,1320,,1
135,4910,Undirected,1321,,1
135,6059,Undirected,1322,,1
135,399,Undirected,1323,,1
135,1667,Undirected,1324,,1
6027,3902,Undirected,1325,,1
6027,4788,Undirected,1326,,1
6027,1773,Undirected,1327,,1
136,4886,Undirected,1328,,1
136,4104,Undirected,1329,,1
137,4406,Undirected,1330,,1
137,1294,Undirected,1331,,1
137,195,Undirected,1332,,1
137,1083,Undirected,1333,,1
137,1503,Undirected,1334,,1
137,3841,Undirected,1335,,1
137,6136,Undirected,1336,,1
138,5354,Undirected,1337,,1
138,5248,Undirected,1338,,1
138,1883,Undirected,1339,,1
138,4314,Undirected,1340,,1
138,6844,Undirected,1341,,1
138,1442,Undirected,1342,,1
138,3577,Undirected,1343,,1
139,3453,Undirected,1344,,1
139,987,Undirected,1345,,1
140,186,Undirected,1346,,1
140,5842,Undirected,1347,,1
140,3770,Undirected,1348,,1
3498,6090,Undirected,1349,,1
3498,3692,Undirected,1350,,1
3498,4444,Undirected,1351,,1
3498,4312,Undirected,1352,,1
3498,6947,Undirected,1353,,1
3498,5243,Undirected,1354,,1
3498,3401,Undirected,1355,,1
3498,6706,Undirected,1356,,1
3498,3757,Undirected,1357,,1
3498,3840,Undirected,1358,,1
3498,4557,Undirected,1359,,1
3498,321,Undirected,1360,,1
3498,2179,Undirected,1361,,1
3498,2845,Undirected,1362,,1
3498,1448,Undirected,1363,,1
3498,1950,Undirected,1364,,1
3498,4213,Undirected,1365,,1
3498,3518,Undirected,1366,,1
3498,2466,Undirected,1367,,1
3498,645,Undirected,1368,,1
141,2007,Undirected,1369,,1
141,6731,Undirected,1370,,1
141,5768,Undirected,1371,,1
141,2845,Undirected,1372,,1
141,792,Undirected,1373,,1
141,6716,Undirected,1374,,1
141,2381,Undirected,1375,,1
142,7006,Undirected,1376,,1
142,3892,Undirected,1377,,1
142,6026,Undirected,1378,,1
142,4272,Undirected,1379,,1
142,2632,Undirected,1380,,1
142,3960,Undirected,1381,,1
142,1723,Undirected,1382,,1
142,6750,Undirected,1383,,1
142,2218,Undirected,1384,,1
142,5065,Undirected,1385,,1
142,5449,Undirected,1386,,1
142,5205,Undirected,1387,,1
142,1103,Undirected,1388,,1
142,3401,Undirected,1389,,1
142,2260,Undirected,1390,,1
142,2588,Undirected,1391,,1
142,6395,Undirected,1392,,1
142,4140,Undirected,1393,,1
142,5338,Undirected,1394,,1
142,4141,Undirected,1395,,1
142,1334,Undirected,1396,,1
142,6770,Undirected,1397,,1
143,4196,Undirected,1398,,1
143,1951,Undirected,1399,,1
143,2248,Undirected,1400,,1
143,1869,Undirected,1401,,1
143,1789,Undirected,1402,,1
143,5842,Undirected,1403,,1
143,6871,Undirected,1404,,1
143,490,Undirected,1405,,1
144,3063,Undirected,1406,,1
144,3381,Undirected,1407,,1
144,5581,Undirected,1408,,1
144,2003,Undirected,1409,,1
144,6021,Undirected,1410,,1
144,4750,Undirected,1411,,1
144,2847,Undirected,1412,,1
144,4397,Undirected,1413,,1
144,6897,Undirected,1414,,1
145,2506,Undirected,1415,,1
145,3268,Undirected,1416,,1
145,3285,Undirected,1417,,1
145,3706,Undirected,1418,,1
145,1773,Undirected,1419,,1
145,2093,Undirected,1420,,1
5911,3577,Undirected,1421,,1
5911,5857,Undirected,1422,,1
5911,749,Undirected,1423,,1
5911,3725,Undirected,1424,,1
5911,419,Undirected,1425,,1
5911,2832,Undirected,1426,,1
5911,6115,Undirected,1427,,1
5911,2087,Undirected,1428,,1
5911,4348,Undirected,1429,,1
5911,1486,Undirected,1430,,1
5911,7045,Undirected,1431,,1
5911,4266,Undirected,1432,,1
5911,3342,Undirected,1433,,1
5911,4949,Undirected,1434,,1
147,1400,Undirected,1435,,1
147,2447,Undirected,1436,,1
147,6569,Undirected,1437,,1
147,1553,Undirected,1438,,1
147,792,Undirected,1439,,1
147,4164,Undirected,1440,,1
147,2148,Undirected,1441,,1
147,3200,Undirected,1442,,1
147,4219,Undirected,1443,,1
147,1699,Undirected,1444,,1
147,4561,Undirected,1445,,1
147,1472,Undirected,1446,,1
147,6360,Undirected,1447,,1
147,2944,Undirected,1448,,1
147,2426,Undirected,1449,,1
147,4682,Undirected,1450,,1
147,191,Undirected,1451,,1
147,2379,Undirected,1452,,1
147,6556,Undirected,1453,,1
147,4949,Undirected,1454,,1
147,7023,Undirected,1455,,1
147,2732,Undirected,1456,,1
147,3209,Undirected,1457,,1
147,3932,Undirected,1458,,1
147,779,Undirected,1459,,1
147,3349,Undirected,1460,,1
147,3212,Undirected,1461,,1
147,4346,Undirected,1462,,1
147,6205,Undirected,1463,,1
147,486,Undirected,1464,,1
147,314,Undirected,1465,,1
147,5870,Undirected,1466,,1
147,48,Undirected,1467,,1
147,5315,Undirected,1468,,1
147,4087,Undirected,1469,,1
147,2439,Undirected,1470,,1
147,946,Undirected,1471,,1
147,5850,Undirected,1472,,1
147,3240,Undirected,1473,,1
147,6001,Undirected,1474,,1
147,5422,Undirected,1475,,1
147,6643,Undirected,1476,,1
147,5409,Undirected,1477,,1
148,4554,Undirected,1478,,1
149,5247,Undirected,1479,,1
149,166,Undirected,1480,,1
149,3401,Undirected,1481,,1
149,4597,Undirected,1482,,1
149,6225,Undirected,1483,,1
149,4404,Undirected,1484,,1
149,4033,Undirected,1485,,1
149,4409,Undirected,1486,,1
150,4793,Undirected,1487,,1
150,6651,Undirected,1488,,1
150,1401,Undirected,1489,,1
150,4569,Undirected,1490,,1
150,3850,Undirected,1491,,1
150,4555,Undirected,1492,,1
150,1830,Undirected,1493,,1
150,2344,Undirected,1494,,1
150,495,Undirected,1495,,1
150,1116,Undirected,1496,,1
150,6948,Undirected,1497,,1
150,1726,Undirected,1498,,1
150,748,Undirected,1499,,1
150,4814,Undirected,1500,,1
150,2721,Undirected,1501,,1
150,3182,Undirected,1502,,1
150,2265,Undirected,1503,,1
150,6549,Undirected,1504,,1
150,5338,Undirected,1505,,1
150,2564,Undirected,1506,,1
150,5571,Undirected,1507,,1
150,5264,Undirected,1508,,1
150,656,Undirected,1509,,1
150,6026,Undirected,1510,,1
150,5937,Undirected,1511,,1
150,7081,Undirected,1512,,1
150,3197,Undirected,1513,,1
150,5174,Undirected,1514,,1
150,6756,Undirected,1515,,1
150,2840,Undirected,1516,,1
150,5619,Undirected,1517,,1
150,1753,Undirected,1518,,1
150,4373,Undirected,1519,,1
150,5894,Undirected,1520,,1
150,1543,Undirected,1521,,1
150,3377,Undirected,1522,,1
150,2081,Undirected,1523,,1
150,2410,Undirected,1524,,1
150,2195,Undirected,1525,,1
150,945,Undirected,1526,,1
150,3827,Undirected,1527,,1
150,1039,Undirected,1528,,1
150,2016,Undirected,1529,,1
150,5848,Undirected,1530,,1
150,1930,Undirected,1531,,1
926,4457,Undirected,1532,,1
926,4957,Undirected,1533,,1
926,6075,Undirected,1534,,1
926,3725,Undirected,1535,,1
926,2197,Undirected,1536,,1
926,4894,Undirected,1537,,1
926,739,Undirected,1538,,1
928,1163,Undirected,1539,,1
928,4417,Undirected,1540,,1
928,1103,Undirected,1541,,1
928,3867,Undirected,1542,,1
153,581,Undirected,1543,,1
153,5269,Undirected,1544,,1
153,6019,Undirected,1545,,1
153,451,Undirected,1546,,1
153,2332,Undirected,1547,,1
153,2989,Undirected,1548,,1
153,7112,Undirected,1549,,1
153,4949,Undirected,1550,,1
153,2439,Undirected,1551,,1
153,2845,Undirected,1552,,1
153,4363,Undirected,1553,,1
153,6245,Undirected,1554,,1
153,498,Undirected,1555,,1
153,5046,Undirected,1556,,1
153,6244,Undirected,1557,,1
153,4076,Undirected,1558,,1
153,2466,Undirected,1559,,1
153,1283,Undirected,1560,,1
153,6917,Undirected,1561,,1
154,587,Undirected,1562,,1
154,2447,Undirected,1563,,1
154,2732,Undirected,1564,,1
154,5842,Undirected,1565,,1
154,6136,Undirected,1566,,1
154,2781,Undirected,1567,,1
154,3841,Undirected,1568,,1
154,4949,Undirected,1569,,1
154,668,Undirected,1570,,1
155,1773,Undirected,1571,,1
156,6346,Undirected,1572,,1
157,1414,Undirected,1573,,1
157,5293,Undirected,1574,,1
157,178,Undirected,1575,,1
157,4949,Undirected,1576,,1
1167,204,Undirected,1577,,1
1167,6370,Undirected,1578,,1
1167,5842,Undirected,1579,,1
160,4196,Undirected,1580,,1
160,581,Undirected,1581,,1
160,2866,Undirected,1582,,1
160,6828,Undirected,1583,,1
160,778,Undirected,1584,,1
160,6962,Undirected,1585,,1
160,4748,Undirected,1586,,1
160,2160,Undirected,1587,,1
160,3005,Undirected,1588,,1
160,1924,Undirected,1589,,1
160,1869,Undirected,1590,,1
160,6750,Undirected,1591,,1
160,6530,Undirected,1592,,1
160,6688,Undirected,1593,,1
160,6300,Undirected,1594,,1
160,4076,Undirected,1595,,1
161,4196,Undirected,1596,,1
161,1227,Undirected,1597,,1
161,4198,Undirected,1598,,1
161,872,Undirected,1599,,1
161,5322,Undirected,1600,,1
161,2543,Undirected,1601,,1
161,1388,Undirected,1602,,1
161,4544,Undirected,1603,,1
161,5390,Undirected,1604,,1
161,4087,Undirected,1605,,1
161,1925,Undirected,1606,,1
161,2181,Undirected,1607,,1
161,6868,Undirected,1608,,1
161,6244,Undirected,1609,,1
161,2033,Undirected,1610,,1
161,3189,Undirected,1611,,1
161,6115,Undirected,1612,,1
162,5764,Undirected,1613,,1
162,511,Undirected,1614,,1
163,1765,Undirected,1615,,1
163,3694,Undirected,1616,,1
163,4522,Undirected,1617,,1
163,6821,Undirected,1618,,1
163,5352,Undirected,1619,,1
164,6281,Undirected,1620,,1
164,2740,Undirected,1621,,1
164,6136,Undirected,1622,,1
165,6026,Undirected,1623,,1
165,1010,Undirected,1624,,1
165,2605,Undirected,1625,,1
165,211,Undirected,1626,,1
165,3389,Undirected,1627,,1
165,3418,Undirected,1628,,1
165,6334,Undirected,1629,,1
165,6750,Undirected,1630,,1
165,3692,Undirected,1631,,1
165,5331,Undirected,1632,,1
165,4436,Undirected,1633,,1
165,6441,Undirected,1634,,1
166,5276,Undirected,1635,,1
166,5278,Undirected,1636,,1
166,4386,Undirected,1637,,1
166,5727,Undirected,1638,,1
166,1436,Undirected,1639,,1
166,6757,Undirected,1640,,1
166,6209,Undirected,1641,,1
166,3509,Undirected,1642,,1
166,449,Undirected,1643,,1
166,6045,Undirected,1644,,1
166,6299,Undirected,1645,,1
166,1306,Undirected,1646,,1
166,2161,Undirected,1647,,1
166,3815,Undirected,1648,,1
166,3968,Undirected,1649,,1
166,863,Undirected,1650,,1
166,2634,Undirected,1651,,1
166,2800,Undirected,1652,,1
166,5301,Undirected,1653,,1
166,2177,Undirected,1654,,1
166,1322,Undirected,1655,,1
166,5761,Undirected,1656,,1
166,1145,Undirected,1657,,1
166,4425,Undirected,1658,,1
166,6689,Undirected,1659,,1
166,4640,Undirected,1660,,1
166,6693,Undirected,1661,,1
166,6536,Undirected,1662,,1
166,3093,Undirected,1663,,1
166,6700,Undirected,1664,,1
166,4434,Undirected,1665,,1
166,485,Undirected,1666,,1
166,4874,Undirected,1667,,1
166,4876,Undirected,1668,,1
166,5778,Undirected,1669,,1
166,5318,Undirected,1670,,1
166,5787,Undirected,1671,,1
166,3551,Undirected,1672,,1
166,1582,Undirected,1673,,1
166,2213,Undirected,1674,,1
166,2675,Undirected,1675,,1
166,2677,Undirected,1676,,1
166,1364,Undirected,1677,,1
166,4561,Undirected,1678,,1
166,507,Undirected,1679,,1
166,6730,Undirected,1680,,1
166,3568,Undirected,1681,,1
166,3121,Undirected,1682,,1
166,3123,Undirected,1683,,1
166,4913,Undirected,1684,,1
166,6740,Undirected,1685,,1
166,3575,Undirected,1686,,1
166,6723,Undirected,1687,,1
166,4477,Undirected,1688,,1
